task_id,capability_number,statement_zh,statement_en,source_id,source_locator_zh,source_locator_en
hsk26-task2-06,3,能听懂他人对事物的评价、感受或心情的简单表述；能简单表达自己对事物的评价、感受或心情。如觉得不错、是否舒服、是否高兴等。,"Can understand simple statements by others about evaluations, feelings, or moods regarding things; can simply express one’s own evaluations, feelings, or moods regarding things, such as 觉得不错、是否舒服、是否高兴等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:204,reference/HSK_SYLLABUS_EN.md:204
hsk26-task2-06,4,能读懂贺卡、短信等材料上的简单祝福语、感谢语，如“新年快乐”“快乐每一天”“谢谢您”等。,"Can read simple congratulatory expressions and expressions of thanks on materials such as greeting cards and text messages, such as “新年快乐”“快乐每一天”“谢谢您”等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:205,reference/HSK_SYLLABUS_EN.md:205
hsk26-task2-07,1,能听懂日常交流中关于饮食习惯、就餐情况的简单问题，或对上述情况的简单介绍，如饮食喜好、日常用餐规律、餐厅喜好、饮食评价、做饭水平等。,"Can understand simple questions in daily communication about eating habits and dining situations, or simple introductions to the above situations, such as 饮食喜好、日常用餐规律、餐厅喜好、饮食评价、做饭水平等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:209,reference/HSK_SYLLABUS_EN.md:209
hsk26-task2-07,2,能询问他人关于日常饮食习惯、就餐的简单情况；能回答他人关于上述信息的简单问题。,Can ask others about simple situations regarding daily eating habits and dining; can answer simple questions from others about the above information.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:210,reference/HSK_SYLLABUS_EN.md:210
hsk26-task2-07,3,能简单介绍自己的饮食习惯、就餐情况、做饭水平等。,"Can briefly introduce one’s own eating habits, dining situation, cooking ability, and related matters.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:211,reference/HSK_SYLLABUS_EN.md:211
hsk26-task2-07,4,能借助图片看懂一些菜单上的简单信息以及关于饮食喜好、就餐情况的简单信息。,"Can understand some simple information on menus, with the help of pictures, as well as simple information about food preferences and dining situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:212,reference/HSK_SYLLABUS_EN.md:212
hsk26-task2-08,1,能听懂他人问路时的简单问题，并为对方指路；能向别人问路，听懂对方指路的简单信息。如行进方向、位置、路线、时长、乘车信息等。,"Can understand simple questions when others ask for directions and give directions to them; can ask others for directions and understand simple direction information from them, such as 行进方向、位置、路线、时长、乘车信息等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:216,reference/HSK_SYLLABUS_EN.md:216
hsk26-task2-08,2,能听懂他人关于出行安排、出行感受的简单问题，或关于上述情况的简单介绍。如日程、目的、购票、交通工具、感受等。,"Can understand simple questions from others about travel arrangements and travel feelings, or simple introductions to the above situations, such as 日程、目的、购票、交通工具、感受等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:217,reference/HSK_SYLLABUS_EN.md:217
hsk26-task2-08,3,能简单介绍自己或家人的上述出行安排和感受。,Can briefly introduce one’s own or family members’ above travel arrangements and feelings.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:218,reference/HSK_SYLLABUS_EN.md:218
hsk26-task2-08,4,能在路标、站牌、地图上辨认出有关目的地的基本信息，如方向、位置、乘车信息等。,"Can identify basic information about destinations on road signs, station signs, and maps, such as 方向、位置、乘车信息等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:219,reference/HSK_SYLLABUS_EN.md:219
hsk26-task2-08,5,能看懂关于出行情况介绍的简单文字。,Can understand simple written introductions about travel situations.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:220,reference/HSK_SYLLABUS_EN.md:220
hsk26-task2-09,1,能听懂售货员、家人、朋友等关于商品信息的简单描述，如商品名称、颜色、数量、价格，与其他商品的差别，对商品好坏的评价等；能听懂家人、朋友等关于商品选择情况和购买情况的介绍。,"Can understand simple descriptions by sales staff, family members, friends, and others of product information, such as 商品名称、颜色、数量、价格，与其他商品的差别，对商品好坏的评价等; can understand introductions by family members, friends, and others about product selection and purchasing situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:224,reference/HSK_SYLLABUS_EN.md:224
hsk26-task2-09,2,能向售货员、家人、朋友等简单描述商品的上述信息。,"Can simply describe the above product information to sales staff, family members, friends, and others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:225,reference/HSK_SYLLABUS_EN.md:225
hsk26-task2-09,3,能根据商品进行简单的价格、特点等信息的沟通。,Can carry out simple communication about information such as price and features according to the product.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:226,reference/HSK_SYLLABUS_EN.md:226
hsk26-task2-09,4,能看懂有关商品描述的简单文字。如名称、价格、特点、评价等。,"Can understand simple written descriptions of products, such as 名称、价格、特点、评价等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:227,reference/HSK_SYLLABUS_EN.md:227
hsk26-task2-09,5,能写出商品的上述基本信息。,Can write the above basic product information.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:228,reference/HSK_SYLLABUS_EN.md:228
hsk26-task2-10,1,能听懂家人、朋友、同学、医生等关于生病、就医用药等情况的简单询问，或对上述情况的简单介绍，如身体情况、个人感觉、生病原因、服药情况、医嘱情况等。,"Can understand simple questions from family members, friends, classmates, doctors, and others about illness, medical treatment, medication, and related situations, or simple introductions to the above situations, such as 身体情况、个人感觉、生病原因、服药情况、医嘱情况等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:232,reference/HSK_SYLLABUS_EN.md:232
hsk26-task2-10,2,能询问家人、朋友、同学等关于上述生病、就医用药的简单情况；能回答上述生病、就医用药等情况的简单问题。,"Can ask family members, friends, classmates, and others about simple situations related to the above illness, medical treatment, and medication; can answer simple questions about the above illness, medical treatment, and medication situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:233,reference/HSK_SYLLABUS_EN.md:233
hsk26-task2-10,3,能简单介绍自己生病、就医用药的情况。,"Can briefly introduce one’s own illness, medical treatment, and medication situation.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:234,reference/HSK_SYLLABUS_EN.md:234
hsk26-task2-10,4,能在亲友生病时告知对方自己的探病安排，简单表达安慰与建议。,"Can tell the other person one’s visit plan when relatives or friends are ill, and can simply express comfort and suggestions.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:235,reference/HSK_SYLLABUS_EN.md:235
hsk26-task2-10,5,能读懂医生处方上的用药频次等基本信息。,Can read basic information such as medication frequency on a doctor’s prescription.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:236,reference/HSK_SYLLABUS_EN.md:236
hsk26-task2-11,1,能听懂他人关于日常休闲活动的简单问题，或关于日常休闲活动的简单介绍。如旅游、上网、跳舞、跑步、球类运动等。,"Can understand simple questions from others about daily leisure activities, or simple introductions to daily leisure activities, such as 旅游、上网、跳舞、跑步、球类运动等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:240,reference/HSK_SYLLABUS_EN.md:240
hsk26-task2-11,2,能询问家人、朋友、同学等关于日常休闲活动及活动安排的简单情况；能回答关于自己、家人或朋友日常休闲活动、活动安排的简单问题。,"Can ask family members, friends, classmates, and others about simple situations concerning daily leisure activities and activity arrangements; can answer simple questions about one’s own, family members’, or friends’ daily leisure activities and activity arrangements.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:241,reference/HSK_SYLLABUS_EN.md:241
hsk26-task2-11,3,能简单介绍自己的日常休闲活动、活动安排等。,Can briefly introduce one’s own daily leisure activities and activity arrangements.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:242,reference/HSK_SYLLABUS_EN.md:242
hsk26-task2-11,4,能看懂他人日常休闲活动的简单介绍，如活动的名称、活动的安排等。,"Can understand simple introductions to others’ daily leisure activities, such as 活动的名称、活动的安排等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:243,reference/HSK_SYLLABUS_EN.md:243
hsk26-task2-11,5,能写出自己或家人休闲活动的时间等基本信息。,Can write basic information such as the time of one’s own or a family member’s leisure activity.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:244,reference/HSK_SYLLABUS_EN.md:244
hsk26-task2-12,1,能听懂家人、朋友等关于家人关系、家庭活动情况的简单介绍。如家庭成员、家人生日、家人生活习惯、家里谁做什么家务等。,"Can understand simple introductions by family members, friends, and others about family relationships and family activities, such as 家庭成员、家人生日、家人生活习惯、家里谁做什么家务等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:248,reference/HSK_SYLLABUS_EN.md:248
hsk26-task2-12,2,能简单介绍自己家庭中关于家人关系、家庭活动的上述情况。,Can briefly introduce the above situations in one’s own family concerning family relationships and family activities.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:249,reference/HSK_SYLLABUS_EN.md:249
hsk26-task2-12,3,能看懂有关家人关系、家庭活动情况的简单介绍，如家庭成员，家人生日的日期，家庭成员的生活习惯，家务分工等。,"Can understand simple introductions about family relationships and family activity situations, such as 家庭成员，家人生日的日期，家庭成员的生活习惯，家务分工等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:250,reference/HSK_SYLLABUS_EN.md:250
hsk26-task2-12,4,能填写家庭日常生活活动表中的主要信息。如谁、什么时间等。,"Can fill in the main information in a family daily-life activity form, such as 谁、什么时间等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:251,reference/HSK_SYLLABUS_EN.md:251
hsk26-task2-13,1,能听懂同学、老师或家人等询问学习基本情况、学习经历的简单问题，或同学、朋友等关于上述情况的简单介绍。如学习时间安排、学得怎么样、常用学习用品，课上做什么、怎么考试、学习方法，就读的学校、就读时间、所处学段等。,"Can understand simple questions from classmates, teachers, family members, and others about basic study situations and study experience, or simple introductions by classmates, friends, and others about the above situations; examples include 学习时间安排、学得怎么样、常用学习用品，课上做什么、怎么考试、学习方法，就读的学校、就读时间、所处学段等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:255,reference/HSK_SYLLABUS_EN.md:255
hsk26-task2-13,2,能询问同学或朋友等关于平时学习、学习经历的简单情况；能回答关于上述学习相关情况的简单问题。,"Can ask classmates, friends, and others about simple situations regarding regular study and study experience; can answer simple questions about the above study-related situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:256,reference/HSK_SYLLABUS_EN.md:256
