sentence_id,turn_order,locale,text,review_status,source_id,notes
hsk3_sent_aug_dense_0033,1,en,Probably adults all understand this meaning.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0034,1,en,"The face is not fat, but a little thin.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0035,1,en,"There are trees in the garden; the more you look, the better it looks.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0022,1,en,I eat half a baozi and drink a little tea.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0023,1,en,Older sister is wearing pretty clothes.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0024,1,en,"Everyone, let's eat lunch together.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0025,1,en,The children are playing outside.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0036,1,en,This story later became a movie.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0037,1,en,The sound in the earphones is unpleasant.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0038,1,en,"After the holiday begins, I can rest without worry.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0026,1,en,Where is there a female doctor?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0027,1,en,The illness is better; I can go to school.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0019,1,en,"Since childhood he has liked drawing, but he does not like dancing.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0020,1,en,There are flowers inside the high-school classroom.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0039,1,en,Soon he discovered this would not work.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0040,1,en,The sizes of the three floors are about the same.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0041,1,en,"Of course, there are e-books everywhere.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0042,1,en,Chicken or beef are both okay.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0043,1,en,Young women and men are all studying.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0044,1,en,Usually other people feel it is strange.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0045,1,en,Uncle looks at the sun in all four seasons.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0046,1,en,"After the sports meet, what should we do?",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0047,1,en,"This plan will change, and others know it too.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0048,1,en,We must take a photograph together.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0028,1,en,I go to work during the day and rest in the evening.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0029,1,en,This car is new and also cheap.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0030,1,en,Which classmates have not come?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0021,1,en,"Ah, I forgot to take a pen.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0022,1,en,She happily introduces herself.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0023,1,en,The room at the back is broken.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0049,1,en,He got a chance and also scored.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0050,1,en,Long time no see; welcome back.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0051,1,en,This international student comes from the West.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0052,1,en,The elderly person wears a blue jacket.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0053,1,en,The library is in the middle of the campus.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0031,1,en,How do you do this? How is this?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0054,1,en,"Add one practice every season, and persisting will be good.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0055,1,en,There is a pair of old shoes on the feet.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0056,1,en,The old painter is going to leave.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0057,1,en,"This celebrity speaks unpleasantly, and the clothes look ugly.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0058,1,en,"The out-of-town train is delayed, and he forgot.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0059,1,en,I thought the mailbox was related to work.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0060,1,en,There is a main story in the book.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0024,1,en,This is boring; what does it mean?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0025,1,en,There is a door on the left side and a door on the right side.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0061,1,en,The day after tomorrow or the year after next are both okay.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0032,1,en,We arrive at the company at eight thirty.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0033,1,en,That item of clothing is three hundred yuan.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0034,1,en,Today is September sixth.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0035,1,en,I will ask once more.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0026,1,en,"After high school starts, I take Chinese tests every day.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0027,1,en,He came up from downstairs and then went up.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0062,1,en,My spouse cares a lot about safety.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0063,1,en,The flowers in the garden bloom in spring.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0064,1,en,A car is at the roadside.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0065,1,en,Male and female students are in one grade.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0066,1,en,"With interest in your heart, studying becomes easy.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0067,1,en,How do you take care of the elderly?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0036,1,en,The child studies for one hour.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0068,1,en,"After discharge from hospital, he plans to take a vacation.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0069,1,en,This couple feels satisfied.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0070,1,en,This matter is almost extremely difficult and urgent.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0028,1,en,"Because it is raining, there are few cars on the road.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0029,1,en,The husband and wife celebrate New Year together.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0071,1,en,"The two places are different, and the environments are different too.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0072,1,en,He just checked the people according to the name list.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0073,1,en,Chickens and cows are both animals.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0074,1,en,I love sports all four seasons.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0075,1,en,Her hair suddenly became shorter.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0076,1,en,"Please walk east, then walk south.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0077,1,en,At New Year I write a letter.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0078,1,en,There are three pages in total; the above does not need reading.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0079,1,en,I thought the following were all average.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0037,1,en,He is sick and wants to sleep.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0030,1,en,This matter is very interesting.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0031,1,en,Please come down; don't go down.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0080,1,en,Do what should be done.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0032,1,en,I like swimming/traveling around the most.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0033,1,en,I enter the room and also leave the room.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0038,1,en,I read lesson one.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0039,1,en,What country are you from?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0040,1,en,When will you return to school?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0041,1,en,This lady is very pretty.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0081,1,en,There is alcohol in this bottle.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0042,1,en,I buy some fruit and also some apples.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0082,1,en,Please turn off the device on workdays.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0083,1,en,His height is not tall; he only called out once.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0084,1,en,He is affected and also receives help.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0085,1,en,I always feel his mouth is small.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0086,1,en,A moment ago I bought three kilograms of apples.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0087,1,en,"When studying abroad, one has to take the stairs.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0043,1,en,You're welcome; it's no problem.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0044,1,en,"The teacher reads the question, and students write Chinese characters.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0045,1,en,There are still three minutes before class.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0046,1,en,Male and female students are all here.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0047,1,en,Last year I was in China for a year.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0048,1,en,Tomorrow I need to get up early.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0049,1,en,Do not talk while eating.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0034,1,en,But today I cannot go out.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0035,1,en,What is this teacher's surname?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0088,1,en,I understand the meaning of this dialogue.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0089,1,en,"During festivals, there are many dishes at home.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0090,1,en,This river seems very long.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0091,1,en,There are three Chinese sentences on the blackboard.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0092,1,en,Please be careful when passing the intersection.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0093,1,en,The textbook and dictionary are both in the schoolbag.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0094,1,en,"The child cried, and the chopsticks are on the ground.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0095,1,en,The horse is beside the road.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0096,1,en,The athletes run on the sports field.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0097,1,en,The world of this city is small.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0098,1,en,Please try on this pair of shoes.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0099,1,en,"The washing machine is broken, and the clothes are a bit dirty.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0050,1,en,One thousand yuan is not cheap.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0051,1,en,"Hello, I am off work.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0052,1,en,"Some people drink tea, and some people drink water.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0036,1,en,"After coming down, don't go down.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0037,1,en,Sometimes this movie is interesting.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0038,1,en,Please teach me to enter the classroom.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0100,1,en,Read the newspaper after eating until full.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0101,1,en,What should I do?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0102,1,en,I will not talk about their relationship.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0103,1,en,"The ticket-check gate is ahead, and the ticket is three yuan five jiao.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0104,1,en,"After turning on the device, it seems okay.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0105,1,en,"Before takeoff, please write your name with a pencil.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0106,1,en,"The candy is too sweet, and the child jumps up.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0107,1,en,The principal says this is okay.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0039,1,en,I like going online the most.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0040,1,en,This side has no meaning.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0108,1,en,"This clothing's size is wrong, and it is too poor.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0109,1,en,"After the holiday, attend the first class.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0110,1,en,There is actually water in the bottle.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0111,1,en,He calls out once; don't get angry.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0053,1,en,The car is in front of the school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0054,1,en,What time does the plane arrive in China?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0055,1,en,Is this answer right?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0056,1,en,"Sorry, I came late.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0057,1,en,The area beside the school is fun.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0058,1,en,I return to China to see family.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0059,1,en,I eat eggs and bread.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0060,1,en,What do you think of the restaurant?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0061,1,en,I am not sick; nothing is wrong.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0062,1,en,They work at the company.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0063,1,en,There is a supermarket there.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0064,1,en,"Hello, are you a teacher?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0065,1,en,October first is Sunday.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0066,1,en,It is getting late.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0067,1,en,I know about this matter.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0068,1,en,I want to sleep for an hour.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0069,1,en,They are all university students.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0070,1,en,It is really hot today.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0041,1,en,"Ah, this cup of green tea is good.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0042,1,en,"I have liked drawing since childhood, but I draw slowly.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0043,1,en,The little bird moved a bit and then flew away.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0044,1,en,Please come over; I remember you.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0045,1,en,"When I was little, I lived abroad.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0112,1,en,You must read the text three times.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0113,1,en,The ice in the cup disappeared.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0114,1,en,"There is grass on the lawn, and there are also trees.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0115,1,en,This weekend I need to clean the bathroom.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0116,1,en,"Around after three o'clock, the children finish school.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0117,1,en,Don't talk too long about the past.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0118,1,en,Please put the card in the middle of the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0119,1,en,He is a famous celebrity.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0120,1,en,Friends are always by my side.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0121,1,en,This game is especially fun.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0122,1,en,The moon is like a big plate.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0123,1,en,I choose this semester's courses.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0124,1,en,I raised a sheep.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0125,1,en,He encountered another problem again.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0126,1,en,"When hospitalized, listen to the doctor's words.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0071,1,en,Which book do you want? Which books do you want?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0072,1,en,My boyfriend has a daughter.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0073,1,en,There is a little snow and also a little rain.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0074,1,en,This Sunday I go to the middle school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0075,1,en,Where is there one thousand yuan?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0046,1,en,"My head hurts, and my eyes also hurt.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0047,1,en,But I do not want to order meat.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0127,1,en,A short boy is not necessarily slow at running.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0128,1,en,I tasted the dish and often go to this shop.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0129,1,en,"It is a quarter past eight, and he is still crying.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0130,1,en,I chat about studying abroad with an international student.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0131,1,en,On the sports field he recognizes me.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0132,1,en,Please try on this jacket.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0076,1,en,Buy some tea.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0133,1,en,On workdays I go to the riverside to read.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0077,1,en,Thank you. You're welcome.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0078,1,en,The child wears small clothes.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0079,1,en,Behind the store there is another shop.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0080,1,en,Dinner has rice and dishes.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0081,1,en,Everyone calls her teacher.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0082,1,en,It is 9:40 now.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0083,1,en,Where is there a taxi?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0084,1,en,Primary school students go to school in the morning.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0085,1,en,After lunch I rest a little.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0048,1,en,Our class has a new teacher.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0049,1,en,Please help me get a pen.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0050,1,en,I remember that flower is beautiful.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0051,1,en,Please enter this classroom.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0052,1,en,"After going in, the exam starts.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0053,1,en,"School is about to start, and I am a little tired.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0054,1,en,Three students are writing up above.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0055,1,en,"Sometimes I am on the right, sometimes on the left.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0056,1,en,He is currently looking for things online.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0057,1,en,Every week I cook by myself.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0134,1,en,"On the day we moved house, we carried things for half a day.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0135,1,en,"The north is cold in winter, and the south is hot in summer.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0136,1,en,"For example, fruit can turn into a drink.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0137,1,en,Other people have other things to do.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0138,1,en,There is an ice cream shop beside the hotel.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0139,1,en,"Soon after, he felt this would not work.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0140,1,en,Please look it up in the dictionary and check it once more.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0141,1,en,Adults also worry about children.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0142,1,en,The size of this overcoat is just right.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0143,1,en,"Of course, I have looked everywhere.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0144,1,en,"Without electricity, I cannot read an e-book.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0145,1,en,Please read this section of dialogue.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0146,1,en,"After getting a fever, he found he was afraid of cold.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0147,1,en,"This city is developing fast, and taking a car is convenient.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0148,1,en,Eating instant noodles is not a good method.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0149,1,en,This married couple lives near the school.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0150,1,en,I just arrived; he had already left a moment ago.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0151,1,en,It is windy outside; please close the door.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0152,1,en,"Their relationship is good, and they also care about family.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0153,1,en,I have always followed this news.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0154,1,en,Every country has festivals.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0155,1,en,"After the day after tomorrow, is it the year after next?",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0156,1,en,During vacation he persists in practicing.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0157,1,en,"After ticket inspection, we pick up the teacher and get on the car.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0158,1,en,This watermelon is three yuan and five jiao.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0159,1,en,This street has many restaurants.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0160,1,en,After the first class ends there is a break.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0161,1,en,We hold the meeting at nine and turn on the device at eight.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0162,1,en,It seems he may not be very happy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0163,1,en,But I am thirsty and want water.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0164,1,en,"It is cool today, so we can chat.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0165,1,en,Men from the north and women from the south all came.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0166,1,en,She is sad today because the clothes look ugly.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0167,1,en,Young people should study hard.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0168,1,en,He takes photos after climbing the mountain.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0169,1,en,Usually the bottle is on the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0170,1,en,This matter is strange; actually it is not hard.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0171,1,en,I saw him both the year before last and the day before yesterday.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0172,1,en,Tomorrow I will ask for leave and also want to treat guests.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0173,1,en,He warmly welcomes the tourists.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0174,1,en,The spoon is beside the bowl.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0175,1,en,His height is 1.8 meters.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0176,1,en,"He called out once, and the sound was loud.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0177,1,en,This kind of life makes me angry.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0178,1,en,Finish homework before playing games.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0179,1,en,The train is delayed; what should we do?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0180,1,en,The weather in the northwest and southwest is different.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0181,1,en,Be careful on campus.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0182,1,en,We go together and eat the same meal.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0183,1,en,Yesterday I met an athlete.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0184,1,en,There are trees and grass in the garden.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0185,1,en,Let's clean together.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0086,1,en,They are middle-school students.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0087,1,en,The male and female teachers all came.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0058,1,en,This side is good; that side is bad.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0059,1,en,"After finishing the book, I feel comfortable.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0060,1,en,The restroom is below.,legacy_unreviewed,legacy-runtime,
