review_id,entity_type,entity_id,content_hash,from_status,to_status,reviewer,reviewer_type,reviewed_at,notes
review_75877af35d5045719e536dc861bd5f36,grammar_point,hsk26-g2-020,952b52d3bf397693a6a4d39750f6f926eaccc0b03b2734e0beba019c746622a4,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f2532851e33a4d6eb5439f4ffb8d4378,grammar_point,hsk26-g2-021,8521de826d494e4e0986f9b86ee27294423e9bb9b1dd3daca219d9e9cfb00f4b,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5177e503c64a426284b54fdcb7b23182,grammar_point,hsk26-g2-022,7e13bb5f2fda0aef59cd2cd44d823ff1d2cb1948c7630c7370f84c441fafb766,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9b570700f5704981a3c4bcfbb8eb9236,grammar_point,hsk26-g2-023,e65e2f255e5f5bdb385869476d8e2e07438e47ebb3a38456780d7b029b16acaf,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a2af7e5cfb204b72b17c2bfbf9e5a6b6,grammar_point,hsk26-g2-024,4d9e2667c873b9b881440e55d6f6bed7a712ef8f248bf9a9a0d57cd14e9cc356,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_de9769463cf44932a37bc629e7146980,grammar_point,hsk26-g2-025,96f4aae72e22f5605d9b04ca404bc26d2cbd6dc428b27f99ecab0f015b781364,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fa295e9751784e53877423bcdb9cc468,grammar_point,hsk26-g2-026,ae64a68a3acce651e01dc13fee22c7b6dc70080a15f3cc8813dbcfc5076a29ec,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b7b4ef89901342c68a1943a8dbddb077,grammar_point,hsk26-g2-027,037fe0afc22d0d61a57257476670d3c8562bd17e3b73668241016cfc25a7b6d4,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ea48ce45149d4b38a69c5a8d71f755c1,grammar_point,hsk26-g2-028,61cff25d9ef7231f557fe2183352bb459daf86861fbfd80175d2b0d3a467f361,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_23ba4043ee874db1b226e34285983613,grammar_point,hsk26-g2-029,50e373954719c1555eafcea1b897af6de68e69958adf76d90376e95c68e3861c,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9ff963dd8bd346268f34657277f6041d,grammar_point,hsk26-g2-030,385da28cf17fded04b7965921947370de517552cfbc9ac1142b4a0c3f50bafdf,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0d92b6fa54484495b7253ecc862640e0,grammar_point,hsk26-g2-031,274b2603dd96bd2b1a73f176316e3420d2067cf01e4bdf4c32c0797e16d43f32,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_202662a34a0f446a84f23429d318b0e9,grammar_point,hsk26-g2-032,39e202139d686e7b3e0561437cee1dd1b42acd6c667eb86a3c21989849e9ed5f,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5f304c16297b48bc9065958306c995b0,grammar_point,hsk26-g2-033,8e2ad9ab14de4c57a3035804754b9adc469f3ffe10d71a70dce39e01c8a71ed1,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5e1e1b7922a54f37aaaeb50fbef150d4,grammar_point,hsk26-g2-034,c2fa771ec5f3a78ff1f12f1197fcfcaa2187ecdd5bf4e7255e45501f2133d8ea,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_40de453c9fbe42209323f0e4e71cc922,grammar_point,hsk26-g2-035,6e437b70016e86fc628d4d076c8c00942bd7954a84bedfa3ce231527a1a7878b,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6b7385b824024a4094110269124d662b,grammar_point,hsk26-g2-036,7f6da4722e993a4f8288e4fd8b171bd47dcc8730d2d93a8014bf0d1cc3091ec7,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_48a0885572da4f5fbe917d2c768214e5,grammar_point,hsk26-g2-037,2c18827ede45e193456e856bb2909d5c363f626bcac9464648cb8d4496aa84dc,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5e02f364da164adeabc4532542ea1ef4,grammar_point,hsk26-g2-038,8e62e670e940775eae963afbcc9f0f49dfe8e2ece37aa13754803a357b002c27,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a327dd3731ba47cf909c8a480c5bbe6a,grammar_point,hsk26-g2-039,7419a6e3244ad6238159d9e1729ceb5ac5c1cb66d212694af38d30ccff265243,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b0dcc20fe0794cefb447f3a3756ff01e,grammar_point,hsk26-g2-040,785e418ca9401796c214b0ee61fd417c7504d7c4648ecbf29d9091c120a8d294,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_43ae10b41d3d4229a4db8e07107fa76d,grammar_point,hsk26-g2-041,256b022a6b452fd3f00406ab22d134a4c4fd83fd1c9e9297fde385bd0680ade2,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_35f3b87fbab642bcbb62790f36c356c8,grammar_point,hsk26-g2-042,59f84ff641801cadb6771f4fe8af588631e3249a84b6e9149166e2cdecc7925f,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c66c9630d4ef4ff7a637c36b1c8d18a1,grammar_point,hsk26-g2-043,cf1af0ba4a1a5622d2ccded92f58a5479d32582621504ce1a3f403e23c7a47d4,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0abffe60507e4c4284f1e3b93666d0bd,grammar_point,hsk26-g2-044,5565abdc3e8683bf80286d0d0d1a2513f5424ce9e1dd3ff1f2e8c79b1265134d,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2f9accf01da8498482310d675f694da1,grammar_point,hsk26-g2-045,3ec1361cf6e811ab796b95c5f1c20d606bcd57f41c8938ae68251aff60423677,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_60de329ca314446b8f90690b79671ac3,grammar_point,hsk26-g2-046,9b413763b75b3344aab0b06bea1ce148470b61fe45b27ac6afd621227d105a2f,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4c591993bb774622b583f133cbbc7bee,grammar_point,hsk26-g2-047,bd38ce7580620a0304c453046253f28e1f2ce7267fc38605d0d48feb036d43f8,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a83a66df9e6c4cbf95d40bca12805cc0,grammar_point,hsk26-g2-048,c6c7af6a139ff25073fd131c23cf9a7f0e82a0251dff60797b414b8658ab0531,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_059c2aa635fe4f7f8e3a42cd0baf6f4b,grammar_point,hsk26-g2-049,cefd429eb70cacae2c7ab982f06a5a4587a9e848f3abeebf32a937bce5f25907,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_17cfeca9758b48dc8d2827ef8d370c88,grammar_point,hsk26-g2-050,f5fcd16aeb0aa5d76f289c942c8313b6b8100e033b9f42fd6179e21db080c195,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7c000f5becd6410a8a671719936481ae,grammar_point,hsk26-g2-051,9aca637d1569d2c2a927182d83621de51b9c44f1a3513fe8415d116153bba987,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e836785a0f16411ea2b0edf90cc0659c,grammar_point,hsk26-g2-052,4ed7279f4a41e6fba491f89fe62395580214354ad29e4faccb167c57acc5c71f,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_aed944b52fdb493eae637d0032ed2e56,grammar_point,hsk26-g2-053,e9c48abe812ee27e7172ca578e69f426c21d426cab33b7d482581d53ca1339e6,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b20db70d6d624a5ea8e9286ac6442298,grammar_point,hsk26-g2-054,28e8fe89bc8eff304fe5c3f9f9cea328c938b4920fbf8b982d0c507563762d27,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a1aaa9b1bb9b4107b34c6e022bb81c99,grammar_point,hsk26-g2-055,0c7ff349d8bfb9b53cef994c0f754137bcad279f5f5708ab24d6d973fbd50abf,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2a967083789b4e618c7d13e2d4b9e6d4,grammar_point,hsk26-g2-056,ec745b28ded2d6e4f0a3e0fd2bdff854a6cca4861a070acfee1fb3f90c92ca66,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6f4c6dce91bb4ae7a0a613392fa71513,grammar_point,hsk26-g2-057,f49a6b3b5580961a25659319d44a374eabe940faad194560a8568bea076b9832,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9a6df3b5bec9425cbedfb8a16bd47396,grammar_point,hsk26-g2-058,44f576f408dab52e8917b3779a4ccea11af71560695f77122ee8cb971fe84882,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ac765f891fb443dd96b046c73a9e589b,grammar_point,hsk26-g2-059,c1048607b34f696cb537040ad4d2744341628991f7cf60a50281d273bce1e0fa,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6f36c3a0e00a4e09a26d65b38800e7ea,grammar_point,hsk26-g2-060,8ad1f0f3ca7575919da82b399f11ad42e686e579abf3da155ce76bbba6428ade,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ec588173c8eb461ca963ed7c0aa203e5,grammar_point,hsk26-g2-061,f6c4538270759aa1cd16c19574689b10d34c09b4fe1380002866c1e1f4c94e4f,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e16af645b8d24bce8c6792d2f0cc0e20,grammar_point,hsk26-g2-062,3683ebf8f71f904686bc797059cc6a6f70f1c90298b6b9cfbff70c97bef1eab3,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a5fff3c0229b4d1ab532d356d7390590,grammar_point,hsk26-g2-063,4a5a7aab243847b466bbf30fb0768b3048e351d52f348e1a89ce389c5a2a5fad,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_059d52d0f6334425876aedda4b8c591f,grammar_point,hsk26-g2-064,5d6ffbc5906e95ce9effa0ad66e035fef635a1925f268ff87e15956855b55a77,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5ddebb8f527a49eea5f07a2c8ed0691b,grammar_point,hsk26-g2-065,331b1996bfa562a559cd539590d2553c239dc04b95d99ee4de71b16d9baa175c,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_521a380ee3b14cc8a8d9d01bb8338ff3,grammar_point,hsk26-g2-066,670dd03dfdc9bbcce4af8584383212268a7c21d850a1f201b05ae01656983787,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_eb2a0001b5554784ba908692857b48f4,grammar_point,hsk26-g2-067,be6bf39b2a965699753ef72399037e5796e3186dcacb2bb1c0de612c9470decb,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_614e4b0e80844d7bb88dec6c5a12b9ae,grammar_point,hsk26-g2-068,2ce22635e97318a5a89212888ab2de4e4d4e026d1c39ee5455739bd52b49cf47,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1f7d01fce6114ef7836f5d9777200ea3,grammar_point,hsk26-g2-069,0da7f90338d72cdeade6a2676c6334c2aa21778532b45bd35eda3564bbea7811,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_17502497cbe341bd9e4dd64713f38f0c,grammar_point,hsk26-g2-070,4748f86010ae7f35e7af78ea1d38e727480e07956dd1c5bd4bc6f4113ab7984a,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5017e8429a4247f083e34ae76e242fef,grammar_point,hsk26-g2-071,eedc09bd1b2d12b16770f0546861c4f442efdf4c67dda739d53b1434ff2a0e93,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_491fa569a4c84779bc3bae05ca5f361e,grammar_point,hsk26-g2-072,a3d0c67d47f511792817287b119b76f54ddd32e5c020bdca4ed0306f2ab61bf7,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_41d6305491c24a18b14fe65ad15668ff,grammar_point,hsk26-g2-073,9c366b65b46f7b5ee2be6fcbfe2136b72678b98874156e34c9492baff0069fae,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_98e1943106cc4cc9bbca7ec7c5424487,grammar_point,hsk26-g2-074,b3a99174db217690b5b58c9baee41e5dacc5b127ddc6aef539736223302918e9,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_11ad071c66674ca0af649556e669cdb9,grammar_point,hsk26-g2-075,e81de1a0d1232d7f148be132267605cb3bd923eb4a7123558b4ba98de790556a,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f0ebdcafe2f44b6d9600d00c814533ad,grammar_point,hsk26-g2-076,fd5a7987232c773140c92bf42e58faec4b3147d4552b3fce79dc443cb981e661,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_56dc1a6737b54115930f2c0ac872b592,grammar_point,hsk26-g2-077,8d5ec2131fc75f5bc61ac4546cef578474accad3f2fac5fcc035d7fcdefb3251,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4365cb58b3e14db8baca16805e9f1072,grammar_point,hsk26-g2-078,c2044c5fcd6e3bd0dff618b5dfb70d056e94ce09372bbc934d9e0239d735a7e3,syllabus_only,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2ced86ef99fd4caf8a1c04ee045056b8,grammar_point,hsk26-g3-001,40d3bef0dad33b880f1bc66c6fa1ca87db7c49f59180269488c71083f47aa458,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d1edd925c609417f990858c981db5a8f,grammar_point,hsk26-g3-002,eac6b55f293c943e36acc8a8c5fc4ee7e4931af20869e08ab5ed53a02dbd376c,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a30c00b46bf04571bee4890785d2aed8,grammar_point,hsk26-g3-003,b203c47a38e86655ee63a7ce68de26f32915ecd9759e0f1d0e5707d92b0b001f,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0d41cb970f4f4b9a88cc8ceeab2576b2,grammar_point,hsk26-g3-004,30530eb4cbb273034ba00b126af9303c6fb3a1b58a590f06da7da8f899232f53,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_baa98ab7216b4f7bbe96b3cee2002fa4,grammar_point,hsk26-g3-005,03a765f139bb9a5693c9c69afb10f67915c2fbdf3ab22976edbc84bd0967e29a,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_25ae9776abb34184b6c1a9c406863beb,grammar_point,hsk26-g3-006,e47d7c3948d26afb613cdaf82fe2258fec37ef1da8180c0cea86611d7ed7a0b6,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c207d58c53184f599329c56bb4009c23,grammar_point,hsk26-g3-007,a570e6e592dc0ec891382919a1f42b65a128c585176fc16934d970229be4d7f6,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8176d3ce975f4e7b9a1f373b07c69952,grammar_point,hsk26-g3-008,4e4330d5807cbcf678f02f54dca356e52963e223905917002168a2fa48d3b55d,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a4b6a09fadd244f1958e332ecbc5a4f6,grammar_point,hsk26-g3-009,2428f9cd46f943b63449b618266822bdc577c0ce9cb7ea7737b76e8b75bbac58,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6df468ea00b443a389ac5d8f9955bbc2,grammar_point,hsk26-g3-010,35a24acee821ceee379b008d247e591c2aae890be86ab33a154b847d2252f5e5,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9720c0761b324439840e670f8df63247,grammar_point,hsk26-g3-011,4ad72babf42db7ee7cbddcb706bb586186d636c2027c31260fd6f32dd2306209,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5753b74a102d41f3bf89beef46c305e3,grammar_point,hsk26-g3-012,c56c2e186f89ba398e90f349a29f97919b54646422725efac935c7072bd55f91,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_922b39197d6a4e9588e326ebef83c8c4,grammar_point,hsk26-g3-013,bfc019899ce4dfe3d7a31717da438e5897555d10a38d39e399f56f1d417c15a6,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f1d794aead2e42fbb40579ad92ebe46b,grammar_point,hsk26-g3-014,7010e54b6d0ec0f76190900ac394b530fee6ece38e54b0486a97c14605ebeffe,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f895d6dac52b442dbf6ae17b7e3fad27,grammar_point,hsk26-g3-015,aa065dfdb2d19e05c54df01f19f948e5642aea119b4f8b848c6e2bc47a90bce6,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_bc19821b22c3451fa5d84240d8ee7319,grammar_point,hsk26-g3-016,3b48face526f36dfb323be869a7bf4114b218d2669fb41502de1b37403dd7141,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8c549a019e414a6b915ecbf5409148d3,grammar_point,hsk26-g3-017,29edffb70a12c3da669245f67ea212b91c5a1e8fe1994befe6bd32ec8fbac827,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_bbe0be8937f540f89fef327f9ddc2d3f,grammar_point,hsk26-g3-018,1e806f9d953e8ec5099ceb8ae6c68a09e38fea7dc90e7777fe0d19800803b9b1,syllabus_only,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
