grammar_example_id,grammar_lesson_id,grammar_pattern_id,sentence_id,example_order,context_note_en,example_kind,review_status,notes
gexample_ee94c89d28124a36b5c766a886bc12a4,glesson_3699ff1d274242dca062cce0908bec20,gpattern_bc0bebfa3ff5433eabb20580e380ea9d,sent_4911377669b842638cc5a904773faa70,1,,primary,approved,
gexample_b95a7e43d3d041a1946a1624fda6c6a6,glesson_3699ff1d274242dca062cce0908bec20,gpattern_bc0bebfa3ff5433eabb20580e380ea9d,sent_8ee79270c9f94015bdba8fbd6b50ed85,2,,variation,approved,
gexample_16074b4645eb41f98072bc9264962a85,glesson_78985b77a53a429aa7bb1d642fdf7494,gpattern_e7bff10cd58947a1b657c67a0a876b46,sent_30813397ab03449d9ff46db324e2736a,1,,primary,approved,
gexample_9bc57bb7f5c9420d851ea71042dd5b84,glesson_78985b77a53a429aa7bb1d642fdf7494,gpattern_e7bff10cd58947a1b657c67a0a876b46,sent_4dcb3ec8513c45ff8f27b79aaa4bb85a,2,,variation,approved,
gexample_dcfa9eb7f4c94f7681136dae359360b5,glesson_b06d9fcf7b8d414eb52e92cdd74392a7,gpattern_4bb4ed4a59f042449050e83d86730fd0,sent_1ff592f6fb314fc7ac3a8e010bf85647,1,,primary,approved,
gexample_9b3ecc662db44b9d907ccade705e4a40,glesson_b06d9fcf7b8d414eb52e92cdd74392a7,gpattern_4bb4ed4a59f042449050e83d86730fd0,sent_c6db7da00adf462ea4f34df74104a4fb,2,,variation,approved,
gexample_2a680ecc3afd416799c89b3abaceae95,glesson_ac8a06a59b734a0b9926e0b5e721fa87,gpattern_315d26774606464cba250286fc039d02,sent_792a011aaf014c0faca482ba73c8d707,1,,primary,approved,
gexample_98509660a5684f779368c7b9be8de360,glesson_ac8a06a59b734a0b9926e0b5e721fa87,gpattern_315d26774606464cba250286fc039d02,sent_0947e08ffa8346c99cb8037af443849c,2,,variation,approved,
gexample_90e03744e11c4b4487424f15da4079ed,glesson_f182cc46e3b946abb96f53dda5e4df1c,gpattern_fd5c0e3906cc40bbbb2f3a7dc7bdaf9a,sent_9c837411562e4116ad0a6ad6ccaab2b2,1,,primary,approved,
gexample_17e34ef3338541b0a11f9b18881fe2e6,glesson_f182cc46e3b946abb96f53dda5e4df1c,gpattern_fd5c0e3906cc40bbbb2f3a7dc7bdaf9a,sent_03e0149d32d54493b53e85ca937a4e21,2,,variation,approved,
gexample_b4a6031f3fb6467ba13154d4aca837a5,glesson_7f858a43efcf4b10be8832af83ec2c3a,gpattern_fef6a36320e84f04aeed1c0364049bcd,sent_ee41c77de7344293bc2524863ccdfad3,1,,primary,approved,
gexample_b7ec926ba3a74eff82bd6bf3fa22b393,glesson_7f858a43efcf4b10be8832af83ec2c3a,gpattern_fef6a36320e84f04aeed1c0364049bcd,sent_519dc9f0f64a496d8af24f451c27b8df,2,,variation,approved,
gexample_cab06f4d312a458f9218013abc114896,glesson_498b753c7da54f61b6841874434f7a84,gpattern_6744d851abbe4da4b44019ffb4520569,sent_d0caf825e46c4a13ba63db3cf8f00767,1,,primary,approved,
gexample_533ecb81283046f7bd981fcf1eda3857,glesson_498b753c7da54f61b6841874434f7a84,gpattern_6744d851abbe4da4b44019ffb4520569,sent_9557be83986445878e4b2d4542d7f738,2,,variation,approved,
gexample_fe59ed37c1d54487ac3736b32a9d7288,glesson_428b8aa5e9bd475cbf3fa5ef7ba5b5eb,gpattern_3adaee2335294e5fb652f1cf01e1affa,sent_5f55f5eb95894ab6b25ef611cb99928e,1,,primary,approved,
gexample_3d5da04f34744684b2afc625304c28c2,glesson_428b8aa5e9bd475cbf3fa5ef7ba5b5eb,gpattern_3adaee2335294e5fb652f1cf01e1affa,sent_4764b695fa174bc5aa4522809fc95b07,2,,variation,approved,
gexample_95fc8edfc5b54886b5e18b74d487ea98,glesson_a0126ffa7598439aaae163fcd7508b72,gpattern_95bf7923409a441bae57f0b837d9699a,sent_b5cce1ea7f294f5fb44fe4650db83a5a,1,,primary,approved,
gexample_bdca6fb3145a43b49a882de56b27420a,glesson_a0126ffa7598439aaae163fcd7508b72,gpattern_95bf7923409a441bae57f0b837d9699a,sent_903c8e4a38bc4109b324c6e44bd9f03a,2,,variation,approved,
gexample_81b2dafe9d8c421e8e7e39aa4b264498,glesson_9315a8f6d7df428daba515fc04d63e30,gpattern_4c8317526eb24cd8b52a1d8ca3f76bed,sent_de59e871c7e0453d81a6824b71bff700,1,,primary,approved,
gexample_ebfe31e400de4bddb07f6cd8b9bd41f8,glesson_9315a8f6d7df428daba515fc04d63e30,gpattern_ff9c6b66356f407ea681214b4d336dc4,sent_15d98f3575c44fd197570023f2df8d22,2,,variation,approved,
gexample_65272fb80a7f432c8361d1953b5e26e9,glesson_e253e9a29c714cd8a4333d3f8428b903,gpattern_a00500f805694d84a83459a687d11188,sent_b444b5714459445d87f7c7d4029eff67,1,,primary,approved,
gexample_8fda3d052ab040fe9b21ffd1565bb07e,glesson_e253e9a29c714cd8a4333d3f8428b903,gpattern_a00500f805694d84a83459a687d11188,sent_2e07a07063c74654a2c0664f9030cc74,2,,variation,approved,
gexample_134f4747999a45e7a78abe87e5cdbdad,glesson_687cfec23a554ec897fe4131b27568d7,gpattern_ce9194b0c4694e88b890e62aae31ba9a,sent_4b266fb49cac4907953e9ff16ea957d3,1,,primary,approved,
gexample_58c312e86ba94c61bf4912de9376e119,glesson_687cfec23a554ec897fe4131b27568d7,gpattern_ce9194b0c4694e88b890e62aae31ba9a,sent_26491a8196eb4edf943349b4438ff65a,2,,variation,approved,
gexample_738334fb58814bb3ac80ac4ee0ab7edf,glesson_47131ae8ea394437a5297f42b342b73d,,sent_18a00b62f97d4c1b8ee148899892b473,3,,variation,approved,
gexample_07ec7f37fb9d4665a4cfe702904e9cb5,glesson_6fbcb4305c5d4a5d88bf76bae817835f,gpattern_c33c75d41416461b8b95a8820bf95b76,sent_87869089e9e44039995dd8cd84ad8c83,3,,variation,approved,
gexample_d801120377144d75aac90e0d18f5191d,glesson_5e7f55241f214616ac7cde0dbdddfd71,gpattern_83e12fafc35c4c12aeb6abe03c2b2d93,sent_8c08be6ec3954076a063dd8cb103be04,3,,variation,approved,
gexample_920977cd7f534274a8fee6c14bd3ac79,glesson_5a426c2d10734028a3898347249529d4,gpattern_1fa96827322a4f56b660aea58a5fd9df,sent_1b0edcfe3def407f9f386e2d93f7c741,3,,variation,approved,
gexample_bd09eb58966b42ae876cce8a847b5639,glesson_bb78882713cf4b49876d78dacf6ebf54,,sent_e481b57a248a4efc837fcca98500fa40,3,,variation,approved,
gexample_6ddd11c4daa64d34adb6d16e3eeef847,glesson_43642677d6364b81a48e4506d8a0105c,,sent_d898374200684a76912056e42306d614,3,,variation,approved,
gexample_0ea8d4c037714582adefa79b36b4a035,glesson_ffcb8ee873944afc831b07219d8b60c4,gpattern_85484552d4a34dbb8f9ce39d59070ec0,sent_0545f682fd9149e4921b38547b26a780,3,,variation,approved,
gexample_c0e91c4dabc54e16a54f81122db4616a,glesson_4352b1a2159746fd89c742e39cd0668f,gpattern_cb1c93d5fd3342e5ba284a800110b5eb,sent_1e93773008124b93989344991e299758,3,,variation,approved,
gexample_7f212384634f484eac35768163f7b72b,glesson_ba7347a31d784cbca5182e1d566478fe,gpattern_cfe36bf5e10a4efab9a27a38861b9661,sent_cbd78b69b9784409ba7c386fc6f86d10,3,,variation,approved,
gexample_54f27de8a6bb4f93ae2f2daaff909acb,glesson_74aaea9ca06346b8b9c1126fb6e0915e,gpattern_1dffe951ea2f4835859690e113ccb1b7,sent_4353ec9a51e142558e75e6ff6951f4e0,3,,variation,approved,
gexample_fcaeee2d714f4bd1bb915c260cae0b17,glesson_a74fcd39ad2c4fb59a14ed3cf69e5f45,gpattern_1137ac8965924b978f8ec7540b466825,sent_c12561bd0bf2401e970c157936d42d91,3,,variation,approved,
gexample_5d2c50688c034e27baf9d35328860a03,glesson_1a09481348024cffac4caba31e71ccb6,gpattern_67eb5e45404340ad9a8b8f6eb619ec76,sent_df20077d08c04512855282b0e40c2476,3,,variation,approved,
gexample_41e182210a224d769b4e53e139b132d4,glesson_550e903fb0ab4a659570c5c0220af87d,gpattern_312a9bebab6c428797f60317eb01e3eb,sent_3b3b852acd714992b0f54fee3b1a4821,3,,variation,approved,
gexample_b2e840fd7030439d994eae1859295cce,glesson_4eb138b94d8f4d2995ed9c5d082a8f28,,sent_abc0af96ffaa494fb0f1d18fd667613d,3,,variation,approved,
gexample_51e96c4e70c34846a993f05419ab1388,glesson_537d191c1b5c4bb596cb5b0152173131,,sent_72fc4124a74f428b8b825eb9849ec5a4,3,,variation,approved,
gexample_9b197fe839304303a4d8f210a2b2ea55,glesson_fc44a931c80d4e79b32a28b5c7e4c29c,,sent_810c742c9d46427f8df316ecdb51a4b2,3,,variation,approved,
gexample_547925aef0924951b412525be204599d,glesson_65cef66ccadb4bda94ba9c6ba8ee5533,gpattern_ae3aaafd01914f94a6c2cc3205c1d729,sent_c46092d027244276967befe2f7c0b6be,3,,variation,approved,
gexample_b38086815f974923ae73489f218f38ba,glesson_09d85cc1ba6e4814b12be153e06f304c,gpattern_6d770f0aa0e5445cace71ae92959da20,sent_b3a405abd0c7490882d6a837671f6acb,3,,variation,approved,
gexample_32222df882f1471caf34b6f303edcda7,glesson_9cce8dd18eab4193b8fd140c593e243a,gpattern_55a8d582c8f94080bc238c9631de0bdf,sent_c227b16bd8e1486094c4fe2979e411a6,3,,variation,approved,
gexample_4cddbc688b464912af2aea7f485a6dba,glesson_7e7ea63f64d44d4882dfecb1f9a1b809,gpattern_d6e8d98551cf41bebef6407cbe214e28,sent_1f1b4711ebfe41868673d979b657d275,3,,variation,approved,
gexample_f79b11cda8f148b1ba63310ddc3cc7e0,glesson_2591dabcc1884f9abb97f4a2f22ff0b6,gpattern_eb32dd2a82bd4b58bc77ed4e2e8f9f5e,sent_2de8ab7f5d754bf5a2b4b59d0daec605,3,,variation,approved,
gexample_73abda480e704260a24bf9035bcb482c,glesson_48a062355f864c48b758a0b01ef35199,gpattern_7c73052cecb8454da8b8e483d740a26d,sent_d97ed7dccc844187900695d0df7f4786,3,,variation,approved,
gexample_345a7db8dcf24b67b9fad859556d4aac,glesson_e905b001675443aca8517dd361e94872,gpattern_203c48b471bd47d0a3daf20d3f57af47,sent_7e051d3f8f9a4665921e8e416cb2dc58,3,,variation,approved,
gexample_2bc3cb79e1e04b6d9cd14141c3854bf6,glesson_7152d114a79049a4993f58b6c7847994,gpattern_bfc2cd655f5f4a988f2e886e53725caf,sent_0727e7d18091406db30d99790863907e,3,,variation,approved,
gexample_0e9fd21ce45245aa92ac8709cdb142b9,glesson_8e74d0cdc0324dcaa7ace1d175619c98,gpattern_4218107255964af38be0f1609b7cb5f3,sent_1672481784eb490fae9b58b0c9bf29d5,3,,variation,approved,
gexample_6071aa5cba3b42ad9a71831d17d68672,glesson_d72c52c17a7d49bf9fd6547f5900dcbc,,sent_508abe14df59442db04fdea516734d69,3,,variation,approved,
gexample_e52a81bbb9114e9884a91bcd62a7fb42,glesson_d72c52c17a7d49bf9fd6547f5900dcbc,,sent_0901258ad0af4d9d9a16eb58a9cce369,4,,variation,approved,
gexample_1cd0cfd9d73f491e822d15ec22df2b47,glesson_ea19a49bbb6e415c8b9f24bb7aa1432a,,sent_8748d8cc1ef54d1f8039d70479a9672f,4,,variation,approved,
gexample_f386846176da494cbb532cc19e828e4e,glesson_5d546dc5765a4b47a1819003e41f0888,gpattern_7ed300a5c4ec45c1bdb7f51c1207c70a,sent_d86b5b9014924472bc3f5749cfe29a99,3,,variation,approved,
gexample_df7916b2af6a4868b9d7cc907ff55dff,glesson_bea2dc463fb3437fac779d881872add9,gpattern_d9ad3b71a2c243d081238bee3f7c3d16,sent_ad91fbbba30c46db997b5b7b7517e305,3,,variation,approved,
gexample_78e789bf8536433c95cadae1ba896236,glesson_e8773bfc98ae4f038b8e6a18d2d6ac8c,,sent_b1946b34816c47d6a99c6461ead0d202,3,,variation,approved,
gexample_2815abfb857a4640bde19a07d0ef1787,glesson_e8773bfc98ae4f038b8e6a18d2d6ac8c,,sent_48ea621831f643329b493881d2b608e0,4,,variation,approved,
gexample_9a248f6a5a5e4119829091b47709ad3e,glesson_89059b179fe648e5b7ae36f476083e22,,sent_46bba62177a04cd6b4878f695946e75b,4,,variation,approved,
gexample_dba48f782f8c447e8114bdd13f8a3526,glesson_177b3691e5374b388530d00a7c05979a,,sent_474992351ec84cc7b93a6024d8fea5e5,5,,variation,approved,
gexample_3e74bfd6923e49319f6bab01f535b39e,glesson_177b3691e5374b388530d00a7c05979a,,sent_a2ce02eb1fc74b17be079ea222d37c58,6,,variation,approved,
gexample_1ca62f746d2a4a3c93b0c8dc93727fd6,glesson_309a16f37538472988dbe46293b62779,gpattern_d9ec778a628a473597e5b85101326a37,sent_9db18f1ef8d84cac820679339c3cb02b,3,,variation,approved,
gexample_523bf82d6521429a9e206e13a9501a3a,glesson_f8df5d8520dc416f90cc4c5f48366344,gpattern_003012e9d0464011abd6f10081a0be83,sent_99055be341f24d6da7f4e5843f660c28,3,,variation,approved,
gexample_dc90038b98e642379d8fb33d10ab083a,glesson_00d57d729c7f4d23b440054ccc241d9b,gpattern_944b2d60b6a544a8960b13bc59fabfbd,sent_713a0ecbad134554876f0d137b1f777f,3,,variation,approved,
gexample_6f5be55cc74f4b4ab9c5e55ade82deeb,glesson_17ce2c91cf0744cc88bc0f91363fc43c,gpattern_c80a66ceb3d84ef6b816fc19d3fdb4c6,sent_5ec42f4fdd6f473a8dcbc4d9fc9c1d43,3,,variation,approved,
gexample_4720631ed8b649c8a02bea85dc2ad40e,glesson_f7e879eb77834d0b821cb273f009fb0a,gpattern_b1ce5eeeffde425884ba864a9be49460,sent_2053dac6c5944e5eb10f045bfaf3c2d6,3,,variation,approved,
gexample_0a1149ab3b0c4f4abe9ff4b1fd21b101,glesson_2de4d47ffc894d33bc269b63cecd62ef,gpattern_7f7373ba86384e068d145c96963df986,sent_28f6463548764f5db911d426b2402b41,3,,variation,approved,
gexample_8fdd54f325114e1bbfc4ecc79f64e2e0,glesson_86ade8b4e22942ec899e79e4ec99da30,gpattern_7fde256cde6b4d97a658375997dcc187,sent_4acc07d61d1747dcb3074a45b55e9bcc,3,,variation,approved,
gexample_981c8f245f9344d0a45d9aab82861e3a,glesson_cf0bf06ae7914411a782069d00b08c85,gpattern_9912eb19bd9c4a168087954297a57b03,sent_41de334de579453886337ec3458d55a9,3,,variation,approved,
gexample_fa4907a591d64bac8bce1bea3691e841,glesson_a406d28084104510ad51f2f6d103ecc6,gpattern_836b12d6fb91455fb7a4b8ae4a9dc013,sent_54b0a9da59ec4a199648354ba7762e42,3,,variation,approved,
gexample_e96cfb3105fa434c95986ae03bbfe2fb,glesson_485f0c081660431cb26e6624feab453c,gpattern_d91a2086eeec4eaeaaee4535fab4d4e0,sent_fd5debaf9332447ab67773fdc976c895,3,,variation,approved,
gexample_f2c37e2a03c8492a8c5e6fb4281d38f2,glesson_8c5b4c0a54594df08a901d349e971746,gpattern_31a3e705aefe4c74a2dfa6ab441ec45e,sent_2bc783db2d5f469aa4b57a9d9680fcc5,3,,variation,approved,
gexample_1c9cf53e2bf4442985d5bb32719762a3,glesson_4e1807cc26d140f79028dbc028fcaa1b,gpattern_98e485b7c40a4419bf664264df25a19c,sent_88965741a7da4044aa974379b43afdd2,3,,variation,approved,
gexample_f72726a1a05844a3b30985b2f1754963,glesson_7003f358f7df4bbeb820c60ae7eef247,gpattern_785da233185f49949e2976f722d243e0,sent_ab235a504d3e473cb41b8c4e42312c40,3,,variation,approved,
gexample_4e08afc257334c5e97d7e3480fc0310b,glesson_b06d9fcf7b8d414eb52e92cdd74392a7,gpattern_4bb4ed4a59f042449050e83d86730fd0,sent_417cee25f1314cd99606a5f3ece44d90,3,,variation,approved,
gexample_89f1dd85c9834eadb12fe749998d636b,glesson_ac8a06a59b734a0b9926e0b5e721fa87,gpattern_315d26774606464cba250286fc039d02,sent_48126a873e4f4baa8abf965837ca07cb,3,,variation,approved,
gexample_526592206ff54347bd8a04375695d5bc,glesson_9e1e81c523f44c8cbc6c147e92033433,gpattern_2ff9bab40b9f4b37b149d34c0d0e8827,sent_6636eb6e8ff94f029ab769742bfcf5e2,3,,variation,approved,
gexample_ab189c2ed2044d2b94ca40f127bdb6f5,glesson_80527658633340f598660551f1dd2e41,gpattern_1d2ce7c2e68944a489007003fd915c43,sent_fb2265626dd54f7ba43072bcb9584cff,3,,variation,approved,
gexample_282492af803d4f3fb53782b81db82eba,glesson_7120c20f6c874ce5b1af39be029dfd59,gpattern_ee8e5b72ad704a9f868fa4f5ae48d856,sent_b0640b714b1847e28abc25fca32f5289,3,,variation,approved,
gexample_431b163acba94f21974ef69fa93bec05,glesson_2ada6849a2bc4a1f9e2abad367cf7408,gpattern_00516c28863644aa8db999b3434bad43,sent_6074a2d8faa94fb6bda78c706f6761bd,3,,variation,approved,
gexample_c33807fa7da64e0781d8e0b731295358,glesson_c9eb971d6b9c48a191b9422e545b52e3,gpattern_295fe9f72fe5487984319bca28cb6922,sent_5ece61f177fd43e48a080022f3865e95,3,,variation,approved,
gexample_7d46df88b6d44892b932f0a35b782b4a,glesson_8b5643c69b5541b087e6806ecef94f7e,,sent_328f5532892145d79f863108ec565cb0,3,,variation,approved,
gexample_3cc96edff93c49ddb5be826a6d73fe9a,glesson_6eec0008af9b4d6fbc582149b6303e6e,gpattern_6a5bf45b22ed4fe4b6f517c26e86bde7,sent_e3196169d67e4f80980e19f87fdef677,3,,variation,approved,
gexample_11173255d2d848c7912703f8a7c6d345,glesson_645bec7bf7d34fab8a8a2dd3559217e8,gpattern_d09d3f2e23884000b45daa5f0c6d0ccb,sent_85900337acdc4862b293cf071fcdcb5b,3,,variation,approved,
gexample_e15386be8c8c4bdba2c24a1cc6cbd0ba,glesson_55984ca37edd412280de4d44daaa9275,gpattern_ba4976d71a444475af1772c373d452c7,sent_affcd1ec03504fe39d568ab4a25abdbd,3,,variation,approved,
gexample_6e64689a0638493ba9ff014f7f148cba,glesson_db995a72a5ac4c5b855161e5e39a7d72,gpattern_a68cdaf93b034450b607383165e5d53e,sent_074637681d3f43ae8d83115bcf3674dd,3,,variation,approved,
gexample_0c807cbe0a4f4e4bb4508c348d84b1b1,glesson_15acb1d75c46459f99b079ced557b9b0,gpattern_f29eb98d3b3e4c8d92d44e5998d95f36,sent_9dcb8ce780474726a2762a42e05611fa,3,,variation,approved,
gexample_fb3b3deb0d7b41dea76571e8a4c19af3,glesson_e8f9265e5c9d4c4f8dcdc6d045857372,gpattern_b85e0faea6034c4d916253ed2472cab1,sent_e2fdc2ecc64747a9ab03461182d5f0a8,3,,variation,approved,
gexample_920777593f004398a85537cb1a1378ff,glesson_8b55af09f88745a6af81c4cde9573d68,gpattern_24369c6380d44d4d9095c159e96a301d,sent_2e932e21a1804cdd9de14ec8b28f63a2,3,,variation,approved,
gexample_8f20facd48af44b08ceed45c2a168c69,glesson_5de2d33fd67d4f0ea3f7855d4e242d82,gpattern_65428227d3ee47a8af206bf15ae8f01f,sent_474d539d77b743c9b2b7f20010178112,3,,variation,approved,
gexample_24123de1d5ee40e380f88e2504bc607a,glesson_6d88ea2c75964933848765ca878452de,gpattern_17bf3dbd058f4ffe8f9c76b79611d798,sent_ae4d867b419c4146acad64dd79952926,3,,variation,approved,
gexample_9e5bd5fe9e0349d9b0fa05175d511e05,glesson_5029adfdc6f545af98383219c99bfa91,gpattern_c5c75827affe4e15bdaaa011b3a4b70f,sent_f81656205d97410a8893505ade009822,3,,variation,approved,
gexample_62c48110387e49d7bee63c7159c9904e,glesson_badca6da43d5461281a859c1d488ba49,gpattern_5b87735d26534052b0a91442dbd3e11c,sent_c3e37925f4a54be187c690879036d5e5,3,,variation,approved,
gexample_e1cd670c7843481198f53d5cff3e8470,glesson_ede1b62f33a6494a85014b585331b428,gpattern_957a9e4ec7734018a3303363c6f7e90c,sent_07eb319a0d534a4dac276a700ff98f78,3,,variation,approved,
gexample_fb29ba0610a9491a84addf596c001587,glesson_c3771e2abd7742728367260732b013c7,gpattern_5a0a966f36c7449babed3bfffd1397d5,sent_f0c928781e38404e95671b4a5fdb1472,3,,variation,approved,
gexample_31a34e520d5743beb09e78942f39ea27,glesson_52acdf2be231401cb6641db150ed1b78,gpattern_9d78f483c8bf467d9a9f230baf5b9746,sent_c3e8fe6c6c2e48ad90ebd00e24ae4f2a,3,,variation,approved,
