grammar_target_id,grammar_example_id,grammar_element_id,target_order,target_role,target_text_zh,occurrence_number,review_status,notes
gtarget_2059014897fe432d83100bdce569bff5,gexample_0f91d60c2b0f4094b78d6bd7af5cd9a0,gelement_26830f442441452181c602e984be825b,1,ba_complement_construction,把作业做完,1,approved,
gtarget_e79822bc70974ee48a35ce60b3cc4594,gexample_6c7f961e78ef44ca9113088ad7a5a58c,gelement_318963aec5e74b568ea650527ff8d4dc,1,ba_complement_construction,把书拿出来,1,approved,
gtarget_b50f8daff85743579a66021ffced7462,gexample_aa6f28434e534ee98d1bea3a9d8b0400,gelement_a4a76399d02c4fc2ba57f0ddd93dfa71,1,ba_complement_construction,把字写得很漂亮,1,approved,
gtarget_26aac0deb8c9486d87cdc50828847fb2,gexample_713640ab886e43b5931667e8a6f1c44a,gelement_0c7f10254a824836aec997cb6e70239e,1,passive_construction,自行车被弟弟骑走了,1,approved,
gtarget_ebca15521bee4eafad3dcc5133dbc983,gexample_11e51c38178f4ceea5193610fe2237ff,gelement_0c7f10254a824836aec997cb6e70239e,1,passive_construction,那本书被他拿走了,1,approved,
gtarget_b6a53ab4c6a74f7d9ebb77d5364e7714,gexample_8240d37d27da4fe89debb5d137fcd41e,gelement_0bc2a38aa1fe4448862c8d2e59aab92c,1,passive_construction,手机被拿走了,1,approved,
gtarget_9e9e6f46b60d40f1b9656b57069985ac,gexample_05df52f270854498b5652c51e56ad329,gelement_0bc2a38aa1fe4448862c8d2e59aab92c,1,passive_construction,门被打开了,1,approved,
gtarget_20dd4acee9d64b0295cde78ebfd93b0c,gexample_abf080693a054734ab10fd860bb7768c,gelement_743a4e1d81a349ccaed8281adc6489dc,1,accompanying_serial_phrase,笑着说,1,approved,
gtarget_bb650069870f4a489d167122ac620034,gexample_efc152b2ae384dd6982fc4f828a0bcf0,gelement_743a4e1d81a349ccaed8281adc6489dc,1,accompanying_serial_phrase,坐着看书,1,approved,
gtarget_9beedd4458b64076af4a23b74b6501b8,gexample_7f611ad6e0064b9eadd49395ec7cb49e,gelement_adb8e5e712534ffcacf2a0fab1533371,1,intensified_comparison,今天比昨天更冷,1,approved,
gtarget_d61a5bf400b74dbe8739f5ec52932eea,gexample_87ffd37761e14ef89b3e1f9a764bc055,gelement_844226b7f4594a2b940df822015b30d9,1,intensified_comparison,这本书比那本书还贵,1,approved,
gtarget_91a7f9948987471ba0066391120882b6,gexample_28234230a60d48658b97a4ab7bbc8835,gelement_43414ecb7f624310b9df40d35b326f8f,1,equality_comparison,我的书跟你的一样,1,approved,
gtarget_231386f884d74938abdb30a6333af775,gexample_d01c0495ebb2464cbe67e0989c205067,gelement_43414ecb7f624310b9df40d35b326f8f,1,equality_comparison,颜色跟那件一样,1,approved,
gtarget_269169912d5a40109cd2d2931dcc44fa,gexample_93dc8ee8d4bb454f87f5440e6622cf83,gelement_41151a34d46e4aeeacbac11151cfe616,1,equal_degree_comparison,她跟姐姐一样高,1,approved,
gtarget_570461a6a4ec458ca88d610a2d592ed3,gexample_79a73113a4884736a8cf25f9be240570,gelement_41151a34d46e4aeeacbac11151cfe616,1,equal_degree_comparison,这条路跟那条路一样长,1,approved,
gtarget_03c8b50b168b4283bb2029f2a9aafa8a,gexample_1a56be6a3799453ab45c76128345e982,gelement_c076e2dd51bd4934892d252e8532936d,1,negated_comparison,今天不比昨天冷,1,approved,
gtarget_f3bbafbcce984d8785ad2819e851eb0d,gexample_c962b48f36b84a4aaa97d580d07bee40,gelement_c076e2dd51bd4934892d252e8532936d,1,negated_comparison,这本书不比那本书贵,1,approved,
gtarget_071721ffd88c4f47830491ac8d2cd232,gexample_3c13c22896ea4d28a7b8f24a3f04238d,gelement_dcdc94de9cf3420cbdda7e56b0de539e,1,measured_action_comparison,我比他多学了一个小时,1,approved,
gtarget_97bfac0161b04f04997e501eb03c0fc1,gexample_c6c3ea13152b42c7ae8536b789c9bea7,gelement_a666433fbaa640cd9147a518098d03db,1,measured_action_comparison,她比我少看了一本书,1,approved,
gtarget_32b4d5bd91f54436a38fb8717610e7db,gexample_b9d3bcd6925b4a7c95467c39a1bbf2f5,gelement_afcdb93b18ce411fa80f7c26ecf85f89,1,measured_action_comparison,我比他早到了十分钟,1,approved,
gtarget_d4d0b0b030064c00887469d6fe797b9c,gexample_0176fc47b9ad456fb31438472cfbb6a5,gelement_91d9894d44604e50a6f0c94750b001da,1,measured_action_comparison,他比我晚睡一个小时,1,approved,
gtarget_d71e5af967124a408cec3c42d03bb3d6,gexample_d6a5ff9156c74984a01500f77421ce79,gelement_f8dc13ea263945adabf52178093f193c,1,appearance_existential,教室里走进来了一个老师,1,approved,
gtarget_f38c43c4d4c44b12bca83cced60d0e46,gexample_06b6287f9e924c5eb47a1a123edc4fbe,gelement_f8dc13ea263945adabf52178093f193c,1,appearance_existential,门口来了两个人,1,approved,
gtarget_13d2a53f3bba48f2b48a28323ea8c963,gexample_b4acfc21449744d295498e2927728e0b,gelement_261381e5834043039f0e3ba8b5f709f4,1,disappearance_existential,门口开走了一辆车,1,approved,
gtarget_7c13b78a89134a00b6984ed5b68e515e,gexample_f88d5eb5df0e4a9a87d3cadfd8a85b89,gelement_261381e5834043039f0e3ba8b5f709f4,1,disappearance_existential,教室里搬走了两张桌子,1,approved,
gtarget_2b82dcf1d8004fe0b638c8a53f7a7a0f,gexample_02ff4f7e47fb48a8baecb2e83e8d0314,gelement_04e7f9d96a5c4a7d94f3865599cd96fb,1,stance_frame,是不同意这个办法的,1,approved,
gtarget_72f650bb292e45a8bb950d5d30b01bc5,gexample_e1c6c559189d455d933a90bf8d091489,gelement_04e7f9d96a5c4a7d94f3865599cd96fb,1,stance_frame,是很重要的,1,approved,
gtarget_b6bc2acde5a84975be43fb9b2690a9b6,gexample_84c51503e14b4639b80b14c432652c63,gelement_fddd93b60b7b4ac88eef71126982217a,1,verb_copying_construction,写汉字写得很漂亮,1,approved,
gtarget_a4ee0b3198e844ce883da24e2f1c59aa,gexample_a0404cec144e4969991ef2ed3580d4f2,gelement_fddd93b60b7b4ac88eef71126982217a,1,verb_copying_construction,等车等了半个小时,1,approved,
gtarget_11bb4efca1a14f13bbae20059213466e,gexample_b705f1429a2e450fa8d99c1bfffb08c6,gelement_415d61ce4514437d8456d9218eee62e4,1,first_sequence_marker,先,1,approved,
gtarget_fbac0847e43642a5b9ceb5dc0aa83ba2,gexample_b705f1429a2e450fa8d99c1bfffb08c6,gelement_415d61ce4514437d8456d9218eee62e4,2,next_sequence_marker,再,1,approved,
gtarget_92f34b165add4c32a8beb67da4ce156b,gexample_4250d9a86cf44939bcf031cfeee62f82,gelement_ae5b216e335d4220be4788c3090216c3,1,first_sequence_marker,先,1,approved,
gtarget_dcb7a31eb6e94341aef012f14451db3b,gexample_4250d9a86cf44939bcf031cfeee62f82,gelement_ae5b216e335d4220be4788c3090216c3,2,next_sequence_marker,然后,1,approved,
gtarget_b3420fc64f1942f4bf91b8c0b3fb5fc4,gexample_a585b511267e40c5a87dccafb16e20ea,gelement_71c05e38422b48f5be486cf928c245f3,1,first_alternative_marker,或者,1,approved,
gtarget_23cecd4c79384c80988fd1705844eb85,gexample_a585b511267e40c5a87dccafb16e20ea,gelement_71c05e38422b48f5be486cf928c245f3,2,second_alternative_marker,或者,2,approved,
gtarget_c0336302fadf4569b3c357a44a673892,gexample_918b8a6f34284a28b96619b2b6fd6ad0,gelement_71c05e38422b48f5be486cf928c245f3,1,first_alternative_marker,或者,1,approved,
gtarget_12409c63b7c84d9fa212592328003917,gexample_918b8a6f34284a28b96619b2b6fd6ad0,gelement_71c05e38422b48f5be486cf928c245f3,2,second_alternative_marker,或者,2,approved,
gtarget_14e1e401575249ad893ef6812e8c90ca,gexample_8856c75ab25944b29ddc5acdf494e252,gelement_e41b470c16b648b89d4b01b1f776fe54,1,first_alternation_marker,一会儿,1,approved,
gtarget_fd8d8f6e7dc74bed8539e3c4e1fc06d0,gexample_8856c75ab25944b29ddc5acdf494e252,gelement_e41b470c16b648b89d4b01b1f776fe54,2,second_alternation_marker,一会儿,2,approved,
gtarget_ebd207178b304a0598d1f704b356f265,gexample_2fd8a47a04c0417b8ff69432454e102f,gelement_e41b470c16b648b89d4b01b1f776fe54,1,first_alternation_marker,一会儿,1,approved,
gtarget_53570e563b154e72a7974e94bd306966,gexample_2fd8a47a04c0417b8ff69432454e102f,gelement_e41b470c16b648b89d4b01b1f776fe54,2,second_alternation_marker,一会儿,2,approved,
gtarget_024da52718fc4579b0a1c51c221128f5,gexample_ee94c89d28124a36b5c766a886bc12a4,gelement_a0509b7117a9445a8b32b19e4ec29dce,1,first_coordinate_marker,又,1,approved,
gtarget_6de0b3fbd55f4a2ea69a1df616928795,gexample_ee94c89d28124a36b5c766a886bc12a4,gelement_a0509b7117a9445a8b32b19e4ec29dce,2,second_coordinate_marker,又,2,approved,
gtarget_4c75fc1d3ec84a3095cb1952413f53c6,gexample_b95a7e43d3d041a1946a1624fda6c6a6,gelement_a0509b7117a9445a8b32b19e4ec29dce,1,first_coordinate_marker,又,1,approved,
gtarget_e6caa4a154534b19bf09f8bce635397e,gexample_b95a7e43d3d041a1946a1624fda6c6a6,gelement_a0509b7117a9445a8b32b19e4ec29dce,2,second_coordinate_marker,又,2,approved,
gtarget_68e5b8b65f0f45d4bd8ea0aff8df33a1,gexample_16074b4645eb41f98072bc9264962a85,gelement_9b00ff1f6b10430e9d6b799f502f35e5,1,first_simultaneous_marker,一边,1,approved,
gtarget_bceb7adb5226456bb0ac532b4d13aecb,gexample_16074b4645eb41f98072bc9264962a85,gelement_9b00ff1f6b10430e9d6b799f502f35e5,2,second_simultaneous_marker,一边,2,approved,
gtarget_0430dd2e6b0041d386b17599953b263c,gexample_9bc57bb7f5c9420d851ea71042dd5b84,gelement_9b00ff1f6b10430e9d6b799f502f35e5,1,first_simultaneous_marker,一边,1,approved,
gtarget_8baf2f67c7b34c988912ccc3655fa36a,gexample_9bc57bb7f5c9420d851ea71042dd5b84,gelement_9b00ff1f6b10430e9d6b799f502f35e5,2,second_simultaneous_marker,一边,2,approved,
gtarget_b8f164cda93a424bb4f233ba260cabb5,gexample_dcfa9eb7f4c94f7681136dae359360b5,gelement_d120cf3932e34918bb311f6e926ee8b0,1,first_additive_marker,不但,1,approved,
gtarget_b2e3ac83ce9247e1b12d1e60126d32cf,gexample_dcfa9eb7f4c94f7681136dae359360b5,gelement_d120cf3932e34918bb311f6e926ee8b0,2,escalating_additive_marker,而且,1,approved,
gtarget_e881199f812d4f23bf5e936efb30e2d6,gexample_9b3ecc662db44b9d907ccade705e4a40,gelement_d120cf3932e34918bb311f6e926ee8b0,1,first_additive_marker,不但,1,approved,
gtarget_01bd3902d76b4569bcefeb3e85e0d110,gexample_9b3ecc662db44b9d907ccade705e4a40,gelement_d120cf3932e34918bb311f6e926ee8b0,2,escalating_additive_marker,而且,1,approved,
gtarget_99748df141034a4db0b6012536a515ba,gexample_2a680ecc3afd416799c89b3abaceae95,gelement_56f5298e0db642b9a6a354001589170d,1,concession_marker,虽然,1,approved,
gtarget_9828478dee724ffab6c754654da6e1e4,gexample_2a680ecc3afd416799c89b3abaceae95,gelement_56f5298e0db642b9a6a354001589170d,2,contrast_marker,可是,1,approved,
gtarget_48dad0e69efd4447aba5965410216f39,gexample_98509660a5684f779368c7b9be8de360,gelement_56f5298e0db642b9a6a354001589170d,1,concession_marker,虽然,1,approved,
gtarget_4e786c28cb79472ca89e9c277db505bd,gexample_98509660a5684f779368c7b9be8de360,gelement_56f5298e0db642b9a6a354001589170d,2,contrast_marker,可是,1,approved,
gtarget_7255ad0acd6041ba8a21960b8797d608,gexample_90e03744e11c4b4487424f15da4079ed,gelement_dfeabfd8fe514436a7bbbaf236d364da,1,condition_marker,如果,1,approved,
gtarget_77186d6d200b4d51a04dd6cf1d5d6820,gexample_90e03744e11c4b4487424f15da4079ed,gelement_dfeabfd8fe514436a7bbbaf236d364da,2,result_marker,就,1,approved,
gtarget_2d5b8367474a490397661d9beb198753,gexample_17e34ef3338541b0a11f9b18881fe2e6,gelement_dfeabfd8fe514436a7bbbaf236d364da,1,condition_marker,如果,1,approved,
gtarget_6637cdcd307742dfb108c2e0354ef756,gexample_17e34ef3338541b0a11f9b18881fe2e6,gelement_dfeabfd8fe514436a7bbbaf236d364da,2,result_marker,就,1,approved,
gtarget_b459377904374454a9346e758e809178,gexample_b4a6031f3fb6467ba13154d4aca837a5,gelement_2776897ac49547b6974e012d871d4c28,1,condition_particle,的话,1,approved,
gtarget_d196c27df2c4470aba54daf888a2e61a,gexample_b4a6031f3fb6467ba13154d4aca837a5,gelement_2776897ac49547b6974e012d871d4c28,2,result_marker,就,1,approved,
gtarget_d867c7f3250e488ca3ce45e6abfa39c3,gexample_b7ec926ba3a74eff82bd6bf3fa22b393,gelement_2776897ac49547b6974e012d871d4c28,1,condition_particle,的话,1,approved,
gtarget_95cfd2785192462c8495f11012b19404,gexample_b7ec926ba3a74eff82bd6bf3fa22b393,gelement_2776897ac49547b6974e012d871d4c28,2,result_marker,就,1,approved,
gtarget_87e56d718d944e93aa1ccd0f9b22ba5b,gexample_cab06f4d312a458f9218013abc114896,gelement_4a459dabcad9488bb539a89f174e5c32,1,necessary_condition_marker,只有,1,approved,
gtarget_195e5d778a704a8da5c7d8016aec0180,gexample_cab06f4d312a458f9218013abc114896,gelement_4a459dabcad9488bb539a89f174e5c32,2,restricted_result_marker,才,1,approved,
gtarget_fbad0881d0104ec8aa69e2d3e2c6cc40,gexample_533ecb81283046f7bd981fcf1eda3857,gelement_4a459dabcad9488bb539a89f174e5c32,1,necessary_condition_marker,只有,1,approved,
gtarget_fd682e1b35334967bd6399b45eb7d55c,gexample_533ecb81283046f7bd981fcf1eda3857,gelement_4a459dabcad9488bb539a89f174e5c32,2,restricted_result_marker,才,1,approved,
gtarget_69b874c5ddbb429b8ab928178d56704c,gexample_fe59ed37c1d54487ac3736b32a9d7288,gelement_b4ff0e8541094705bff8a38644faaf73,1,sufficient_condition_marker,只要,1,approved,
gtarget_422c9d045c7341a8a9251eb5a9a8bcbf,gexample_fe59ed37c1d54487ac3736b32a9d7288,gelement_b4ff0e8541094705bff8a38644faaf73,2,result_marker,就,1,approved,
gtarget_07be06da599b4c7584c537dc64cb0589,gexample_3d5da04f34744684b2afc625304c28c2,gelement_b4ff0e8541094705bff8a38644faaf73,1,sufficient_condition_marker,只要,1,approved,
gtarget_69f1e3f2336e45feb850fda431a365bf,gexample_3d5da04f34744684b2afc625304c28c2,gelement_b4ff0e8541094705bff8a38644faaf73,2,result_marker,就,1,approved,
gtarget_1a70251951494d8997e26f76c0f8f4b3,gexample_95fc8edfc5b54886b5e18b74d487ea98,gelement_359fa34ea8724e23ad002b89c3ba6052,1,purpose_frame,为了身体健康,1,approved,
gtarget_c216506d74f24ddc9d4596eba44f91b1,gexample_bdca6fb3145a43b49a882de56b27420a,gelement_359fa34ea8724e23ad002b89c3ba6052,1,purpose_frame,为了学好汉语,1,approved,
gtarget_e74469436b674ddab49f6b87b0a551c1,gexample_81b2dafe9d8c421e8e7e39aa4b264498,gelement_de8f0914d09442df9d79bb1d7aedddde,1,completed_trigger,下了课,1,approved,
gtarget_0e5d536fb288425784859961843a2952,gexample_81b2dafe9d8c421e8e7e39aa4b264498,gelement_de8f0914d09442df9d79bb1d7aedddde,2,immediate_result_marker,就,1,approved,
gtarget_3b3df8d1d569414e96075e053179d750,gexample_ebfe31e400de4bddb07f6cd8b9bd41f8,gelement_f8cf52fd9e5543889e29fc034b257945,1,completed_trigger,到了学校,1,approved,
gtarget_f17d3f0286f4466881f6cc902e929102,gexample_65272fb80a7f432c8361d1953b5e26e9,gelement_f3061dc6db5c45f7ba8a04f6964cde25,1,approximate_quantity,大概二十个,1,approved,
gtarget_ecde21bbda4c4300a811d342d96dc0b4,gexample_8fda3d052ab040fe9b21ffd1565bb07e,gelement_f3061dc6db5c45f7ba8a04f6964cde25,1,approximate_quantity,大概三十岁,1,approved,
gtarget_43233040f2954e40a177a1a90d4bec01,gexample_134f4747999a45e7a78abe87e5cdbdad,gelement_1e617dbb5edd46edb387405ba5b8c0ab,1,adjacent_numeral_range,三四本,1,approved,
gtarget_0325b7ee5d844e5286cc4610684685ad,gexample_58c312e86ba94c61bf4912de9376e119,gelement_1e617dbb5edd46edb387405ba5b8c0ab,1,adjacent_numeral_range,七八个小时,1,approved,
gtarget_f5fb9ec112d64d2da7688ab3021ceea9,gexample_738334fb58814bb3ac80ac4ee0ab7edf,gelement_ec6cc25b0b79442e8d9d74398d1a25bb,1,suffix,们,1,approved,
gtarget_7ac366cade9d48618c1c02368526d421,gexample_738334fb58814bb3ac80ac4ee0ab7edf,gelement_b059836e59534709a8d930279ed5aa9f,2,suffix,边,1,approved,
gtarget_a3d0f6a40f4343b9bf1204569042d4c4,gexample_07ec7f37fb9d4665a4cfe702904e9cb5,gelement_8a66dc49c9064b849508e0d2bb882bca,1,modal,会,1,approved,
gtarget_b471f2122d784eb2ba27cf05f9028684,gexample_07ec7f37fb9d4665a4cfe702904e9cb5,gelement_f9917ba47bb148e1a82b18665150de7b,2,modal,能,1,approved,
gtarget_244ed5adbaec4edead2d1011376d5f6e,gexample_d801120377144d75aac90e0d18f5191d,gelement_473a08dc7c22489c91b55e1c91d7b2d0,1,modal,想,1,approved,
gtarget_6c952866c1c643538c0fd39132d128f3,gexample_d801120377144d75aac90e0d18f5191d,gelement_d1973bcb87784417bbcf30b76daaf423,2,modal,要,1,approved,
gtarget_28b332b278c7453d980481cf247eeb04,gexample_920977cd7f534274a8fee6c14bd3ac79,gelement_ec0fb2388c444048a275bd0b9e921736,1,modal,可以,1,approved,
gtarget_818383ca761f4cb7b423829e1ae3c16b,gexample_bd09eb58966b42ae876cce8a847b5639,gelement_cc70eb067ec74defb87b1f910f6d08ae,1,separable_word,上班,1,approved,
gtarget_172287621dbf423ca190f7de5710855d,gexample_bd09eb58966b42ae876cce8a847b5639,gelement_6c8b1a69a18843429241619463b7012c,2,separable_word,下班,1,approved,
gtarget_49d5fff089644f369f8676dede9ff0d7,gexample_6ddd11c4daa64d34adb6d16e3eeef847,gelement_e1b5e1e7c67f47d0b664978a0b78a5e3,1,question_word,多,1,approved,
gtarget_ec821593c77e40e5b74965e9a423187e,gexample_6ddd11c4daa64d34adb6d16e3eeef847,gelement_e2e6b0ad870c433f9b5aa7b28a292157,2,question_word,多少,1,approved,
gtarget_ca74ef18606b49408281cd9d76dd5b6e,gexample_0ea8d4c037714582adefa79b36b4a035,gelement_cbf9606281d3493b8bbad441e6946592,1,classifier,杯,1,approved,
gtarget_2f8b615c9e1c46668d9f7745971db7b8,gexample_c0e91c4dabc54e16a54f81122db4616a,gelement_9e115b6cf8c14f5681980d7a833bd59a,1,scope_adverb,都,1,approved,
gtarget_4e67614db8ee4a929dd43c5711dd75d6,gexample_7f212384634f484eac35768163f7b72b,gelement_79d5cb73c61e4f7a8d326c75ad3ab198,1,progressive_adverb,在,1,approved,
gtarget_b35e548f7a11455982eb8fccbd291e96,gexample_54f27de8a6bb4f93ae2f2daaff909acb,gelement_231cf6fc070548549013b3c5e8778a5c,1,preposition,和,1,approved,
gtarget_9291079babf74658b65700c58cb6c192,gexample_fcaeee2d714f4bd1bb915c260cae0b17,gelement_9b24ead5baa4441dba26d9a9e642cda1,1,structural_particle,的,1,approved,
gtarget_600167e32273498d8f40c7c3abc63fb7,gexample_5d2c50688c034e27baf9d35328860a03,gelement_0e26489ecb7740a6a836ea4537dfb860,1,aspect_particle,了,1,approved,
gtarget_14ba090ee5f94dcca5e04c6aef701eea,gexample_41e182210a224d769b4e53e139b132d4,gelement_39be1f69e9334636950e34f51d80623f,1,numeral_measure_phrase,几个,1,approved,
gtarget_2ae94bd53a34426d830d2fe8a8227319,gexample_b2e840fd7030439d994eae1859295cce,gelement_3771007315904e76bc120a3ca4b75b2f,1,predicate,我的,1,approved,
gtarget_61ac936c4fb64855a1cde26618df27e4,gexample_b2e840fd7030439d994eae1859295cce,gelement_3771007315904e76bc120a3ca4b75b2f,2,predicate,你的,1,approved,
gtarget_56140490c3d34edc9df43c0c4291bcaa,gexample_51e96c4e70c34846a993f05419ab1388,gelement_a753bb69506343c3a185837985a8a6e7,1,object,哪本书,1,approved,
gtarget_808a98aad5754af78445413159f3f23e,gexample_9b197fe839304303a4d8f210a2b2ea55,gelement_202ba6d8af424058a3e64f24eeda3d44,1,adverbial,多,1,approved,
gtarget_5fe77dfbb9184386bc350c15000bd2ba,gexample_547925aef0924951b412525be204599d,gelement_c17b2d9dae914028a5bd078908796f16,1,adjectival_predicate,不贵,1,approved,
gtarget_2483a1ae9f604563bd5f14adfbf57016,gexample_b38086815f974923ae73489f218f38ba,gelement_bcb67b35e0e4417c96a4a39017eaeb16,1,question_marker,吗,1,approved,
gtarget_36a50e28f90946ffbb461c18d1d0d08c,gexample_32222df882f1471caf34b6f303edcda7,gelement_fba6462ed09d4e75b8d24bb09ba5007d,1,affirmative_negative_predicate,好不好,1,approved,
gtarget_4613122d861a4d8fbc1bd9ede4a37c87,gexample_4cddbc688b464912af2aea7f485a6dba,gelement_023ddbdfaa5547ac8c084c7fdc8071bf,1,negative_copula,不是,1,approved,
gtarget_0ebd54d0ab21425fa4b0a57ac821fa0b,gexample_4cddbc688b464912af2aea7f485a6dba,gelement_023ddbdfaa5547ac8c084c7fdc8071bf,2,copula,是,2,approved,
gtarget_3df33fd81da149ebb25aea5fda5d720a,gexample_f79b11cda8f148b1ba63310ddc3cc7e0,gelement_10a03f265ed34b6e96bdbb01028a8b03,1,existential_verb,有,1,approved,
gtarget_864972ede28c448ba95a4e25f23e5b1c,gexample_73abda480e704260a24bf9035bcb482c,gelement_ae30c784dfa743119e671d5c142bb21e,1,double_object_sequence,给你什么,1,approved,
gtarget_64eed4e328a14731bf752fcc3a74a84d,gexample_345a7db8dcf24b67b9fad859556d4aac,gelement_592dd1d340a64895812be9c974a28f55,1,change_particle,了,1,approved,
gtarget_71c8f95167ec4fc5b7c9749fdedccc97,gexample_2bc3cb79e1e04b6d9cd14141c3854bf6,gelement_df7899e2d9ad4822bcb639977f92eae1,1,currency_unit,块,1,approved,
gtarget_1cb125815c744c208cd28e808657896f,gexample_2bc3cb79e1e04b6d9cd14141c3854bf6,gelement_df7899e2d9ad4822bcb639977f92eae1,2,currency_unit,块,2,approved,
gtarget_cff3562543e54fda9ab9ec2a17b90c5c,gexample_0e9fd21ce45245aa92ac8709cdb142b9,gelement_eb726b3d10d44245adabbb19d5e63b7c,1,clock_expression,几点,1,approved,
gtarget_bc94d7f9df4b425db0446c02e55bf900,gexample_6071aa5cba3b42ad9a71831d17d68672,gelement_c1a2ca044d58499d86d959f2787fde0b,1,direction_noun,南,1,approved,
gtarget_0691ce9083534091805ad75d14e49502,gexample_6071aa5cba3b42ad9a71831d17d68672,gelement_b5b1b011034d42cd8ab4a41b34ba7d12,2,direction_noun,北,1,approved,
gtarget_1dc4965f27484339ac416164a3f2cbd4,gexample_e52a81bbb9114e9884a91bcd62a7fb42,gelement_b7e36694ddac489a8ae61df4fd480ed9,1,direction_area,北方,1,approved,
gtarget_5af601bd0c5a47a99264e296787ec63c,gexample_e52a81bbb9114e9884a91bcd62a7fb42,gelement_a0c11076a61647d0a6ec8dcc08d69ab5,2,direction_area,南方,1,approved,
gtarget_7efb7dba3671476d8de16682a4ffb27b,gexample_e52a81bbb9114e9884a91bcd62a7fb42,gelement_4b70a1709da2419a832bce385a0c5390,3,direction_area,东方,1,approved,
gtarget_e6134c57673c46c98a92beee968f286b,gexample_e52a81bbb9114e9884a91bcd62a7fb42,gelement_798a9e88c2f149feaaff02faee849a05,4,direction_area,西方,1,approved,
gtarget_4a2e6521676d43b08e5184f7368ceba7,gexample_1cd0cfd9d73f491e822d15ec22df2b47,gelement_ffa78a9a93e24e69aafaf3321a47c323,1,modal,该,1,approved,
gtarget_d8c6c0167aa54c1fac0d9ba358860f2c,gexample_1cd0cfd9d73f491e822d15ec22df2b47,gelement_712fa48cc2e9401bb69e4bcec5d78262,2,modal,愿意,1,approved,
gtarget_25dbe3f3a6c14e2086ed5a39cf5c7e81,gexample_f386846176da494cbb532cc19e828e4e,gelement_41da070096544d089b7d6d78de1289ae,1,free_choice_pronoun,什么,1,approved,
gtarget_f6b7b41a7f924d649124a9724b0677d4,gexample_f386846176da494cbb532cc19e828e4e,gelement_41da070096544d089b7d6d78de1289ae,2,scope_adverb,都,1,approved,
gtarget_2d01cea59b4e4fe9b91dc1c75199f988,gexample_df7916b2af6a4868b9d7cc907ff55dff,gelement_fa04af9325054196b0534b53127a915d,1,indefinite_pronoun,谁,1,approved,
gtarget_6b9e9a1a14dd46299d11f723e273cb14,gexample_78e789bf8536433c95cadae1ba896236,gelement_4437953174ab45149fcd1ac1800224c4,1,verbal_measure,回,1,approved,
gtarget_615f35442dd74b2a8db5b598c182439d,gexample_2815abfb857a4640bde19a07d0ef1787,gelement_cb1f3959544d48a58a8b56bd40f031d5,1,verbal_measure,声,1,approved,
gtarget_abcc0e3c3fff4d19b870f1a5110e9ec5,gexample_9a248f6a5a5e4119829091b47709ad3e,gelement_ed27044c3e024547acc9c8b252fb99c4,1,frequency_adverb,总是,1,approved,
gtarget_c32e22ff26ce4cf6939f9d18d7ab55b8,gexample_dba48f782f8c447e8114bdd13f8a3526,gelement_2b67ed07eab941b9a4d3bee718e4d2f4,1,modal_adverb,差不多,1,approved,
gtarget_6f327daad1ce40d6b489b495fb29d413,gexample_3e74bfd6923e49319f6bab01f535b39e,gelement_48301f3a9e8c4ade9f2f117707395689,1,modal_adverb,一定,1,approved,
gtarget_8adfddd72f724d83b9b12966b679cea1,gexample_1ca62f746d2a4a3c93b0c8dc93727fd6,gelement_df1fbe382fb84482a314e315030445a4,1,direction_preposition,向,1,approved,
gtarget_2cb2448a8c4444d6bd9e9ab6fd523fe6,gexample_523bf82d6521429a9e206e13a9501a3a,gelement_f3240b07865e46ddbb06aeb4b6803066,1,basis_preposition,根据,1,approved,
gtarget_7fbee9b49b8944aea76e65cfbd34b1b7,gexample_dc90038b98e642379d8fb33d10ab083a,gelement_53754289cd2f46e397378fa2472ec0e1,1,condition_particle,的话,1,approved,
gtarget_6b6f7b925260434f84c6c4e9126881c7,gexample_6f5be55cc74f4b4ab9c5e55ade82deeb,gelement_6bf081eac2bc4b9f9f719fd5d6df9c25,1,viewpoint_frame,在你看来,1,approved,
gtarget_ef6717333a504b08ac0130a6238d1da5,gexample_4720631ed8b649c8a02bea85dc2ad40e,gelement_47abfabaa67b4ad0a2f478e4871ef423,1,trend_marker,越来越,1,approved,
gtarget_526dbc704bb94690b12ca3783cb29c67,gexample_0a1149ab3b0c4f4abe9ff4b1fd21b101,gelement_12528e5cd0ad47dba52aee44cc980010,1,starting_point_frame,从这儿起,1,approved,
gtarget_71f241ed6c1d4bfca46a94313681ea4e,gexample_8fdd54f325114e1bbfc4ecc79f64e2e0,gelement_eee7113bbf6c426299934582410ee815,1,relevance_frame,对你来说,1,approved,
gtarget_81de820fe5584e48a97b3000709c492b,gexample_981c8f245f9344d0a45d9aab82861e3a,gelement_dfe334f0ec0b4e4f81963d0fe15e5be8,1,potential_complement_phrase,拿得动,1,approved,
gtarget_fb96956e23d64c6983160c2a4e3929ad,gexample_fa4907a591d64bac8bce1bea3691e841,gelement_93afc2e09adb4532abff8559181740a1,1,endpoint_action,来中国,1,approved,
gtarget_5c6194b0e081444492f826078c4d1da7,gexample_fa4907a591d64bac8bce1bea3691e841,gelement_93afc2e09adb4532abff8559181740a1,2,elapsed_interval,多长时间了,1,approved,
