vocab_id,syllabus_form,hanzi,pinyin,part_of_speech_zh,active_exact_sentence_count,active_exact_card_count,approved_active_context_count,legacy_unreviewed_active_context_count,other_active_context_count,deficit_to_2,deficit_to_3,surplus_above_3,at_least_one,at_least_two,at_least_three,active_open_issue_count,active_open_issue_ids,active_sentence_ids,active_card_ids
hsk26-v00883,西瓜,西瓜,xīguā,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0158|hsk3_sent_aug_seed_337,hsk3_sent_aug_dense_0158|hsk3_sent_aug_seed_337
hsk26-v00884,西南,西南,xīnán,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0020|hsk3_sent_aug_dense_0180|hsk3_sent_aug_seed_208,hsk3_sent_aug_dense_0020|hsk3_sent_aug_dense_0180|hsk3_sent_aug_seed_208
hsk26-v00885,习惯,习惯,xíguàn,动、名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0016|hsk3_sent_aug_dense_0200,hsk3_sent_aug_dense_0016|hsk3_sent_aug_dense_0200
hsk26-v00886,喜爱,喜爱,xǐ’ài,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0016|hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_339,hsk3_sent_aug_dense_0016|hsk3_sent_aug_dense_0074|hsk3_sent_aug_seed_339
hsk26-v00887,洗衣机,洗衣机,xǐyījī,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0099|hsk3_sent_aug_seed_340,hsk3_sent_aug_dense_0099|hsk3_sent_aug_seed_340
hsk26-v00888,洗澡,洗澡,xǐzǎo,动,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_055|hsk3_sent_zh_qa_038|sent_1065314e69264d65bae1f6d822759adb,hsk3_sent_zh_en_055|hsk3_sent_zh_qa_038|scard_6f7412e8f7194330927d3329981b097a
hsk26-v00889,夏天,夏天,xiàtiān,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0135|hsk3_sent_en_zh_058,hsk3_sent_aug_dense_0135|hsk3_sent_en_zh_058
hsk26-v00890,先,先,xiān,副,4,4,2,2,0,0,0,1,True,True,True,0,,hsk3_sent_zh_en_013|hsk3_sent_zh_en_055|sent_9d5203a366b448508a3bdba4c11debdc|sent_bd28843009ff430bab86f410ea934323,hsk3_sent_zh_en_013|hsk3_sent_zh_en_055|scard_3784780fcab14069a499536dbcb33553|scard_933f31121ed84c1897473ac0d241f5b7
hsk26-v00891,香蕉,香蕉,xiāngjiāo,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_337|hsk3_sent_en_zh_042|hsk3_sent_zh_qa_044,hsk3_sent_aug_seed_337|hsk3_sent_en_zh_042|hsk3_sent_zh_qa_044
hsk26-v00892,相信,相信,xiāngxìn,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_en_zh_057|sent_76db34f4150f422a9ea06d3a19218b0f,hsk3_sent_en_zh_057|scard_a9b3721388cf427190391f81eac73040
hsk26-v00893,箱子,箱子,xiāngzi,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0021|sent_3fd58f5ce8044a4d948ac172f0090d35,hsk3_sent_aug_dense_0021|scard_bee8695261384b7a9d61eec4382cff81
hsk26-v00894,向,向,xiàng,动、介,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0007|sent_dd217b18904a42cbb99e0bc1b88741a2,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0007|scard_4b0ea67ac06342e5b2d505eca784d7d7
hsk26-v00895,像,像,xiàng,动、（副）、（名）,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122
hsk26-v00896,相机,相机,xiàngjī,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0032|hsk3_sent_en_zh_023|hsk3_sent_zh_en_033,hsk3_sent_aug_dense_0032|hsk3_sent_en_zh_023|hsk3_sent_zh_en_033
hsk26-v00897,小区,小区,xiǎoqū,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_340|hsk3_sent_en_zh_049|hsk3_sent_zh_en_025,hsk3_sent_aug_seed_340|hsk3_sent_en_zh_049|hsk3_sent_zh_en_025
hsk26-v00898,小心,小心,xiǎoxīn,动、形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0092|hsk3_sent_aug_dense_0181,hsk3_sent_aug_dense_0092|hsk3_sent_aug_dense_0181
hsk26-v00899,校园,校园,xiàoyuán,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0181,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0181
hsk26-v00900,校长,校长,xiàozhǎng,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0017|hsk3_sent_aug_dense_0107|hsk3_sent_aug_dense_0201,hsk3_sent_aug_dense_0017|hsk3_sent_aug_dense_0107|hsk3_sent_aug_dense_0201
hsk26-v00901,鞋,鞋,xié,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0055|hsk3_sent_aug_dense_0098|sent_ef70e0e0ff0d4608859cfb34a8ee7e61,hsk3_sent_aug_dense_0055|hsk3_sent_aug_dense_0098|scard_c617d3bdbfe84f71b65cfef40213bb5a
hsk26-v00902,心里,心里,xīnlǐ,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0066,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0066
hsk26-v00903,新年,新年,xīnnián,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0077|hsk3_sent_aug_dense_0222|hsk3_sent_aug_seed_255,hsk3_sent_aug_dense_0077|hsk3_sent_aug_dense_0222|hsk3_sent_aug_seed_255
hsk26-v00904,新闻,新闻,xīnwén,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0153|hsk3_sent_zh_qa_021|sent_746cf02c4251406abc44fb938c139274,hsk3_sent_aug_dense_0153|hsk3_sent_zh_qa_021|scard_9427a2ad03db47e8a71e0b71f14d21b5
hsk26-v00905,新鲜,新鲜,xīnxiān,形,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0016|hsk3_sent_aug_seed_337|sent_c99bb95c59ec4134b40aa10bd5257e29,hsk3_sent_aug_dense_0016|hsk3_sent_aug_seed_337|scard_a11d2fa4e09642ef8823e9e9e946b15d
hsk26-v00906,信,信,xìn,动、名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0077|hsk3_sent_aug_dense_0218,hsk3_sent_aug_dense_0077|hsk3_sent_aug_dense_0218
hsk26-v00907,信用卡,信用卡,xìnyòngkǎ,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_192|hsk3_sent_aug_seed_264|hsk3_sent_en_zh_059,hsk3_sent_aug_seed_192|hsk3_sent_aug_seed_264|hsk3_sent_en_zh_059
hsk26-v00908,行,行,xíng,动、形,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0031|hsk3_sent_aug_dense_0107|sent_76db34f4150f422a9ea06d3a19218b0f,hsk3_sent_aug_dense_0031|hsk3_sent_aug_dense_0107|scard_a9b3721388cf427190391f81eac73040
hsk26-v00909,行李,行李,xíngli,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_346|hsk3_sent_zh_en_045,hsk3_sent_aug_seed_346|hsk3_sent_zh_en_045
hsk26-v00910,兴趣,兴趣,xìngqù,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0066|hsk3_sent_aug_dense_0286,hsk3_sent_aug_dense_0066|hsk3_sent_aug_dense_0286
hsk26-v00911,休假,休假,xiūjià,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0238|hsk3_sent_aug_seed_347|hsk3_sent_zh_en_044,hsk3_sent_aug_dense_0238|hsk3_sent_aug_seed_347|hsk3_sent_zh_en_044
hsk26-v00912,需要,需要,xūyào,动、名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_320|hsk3_sent_aug_seed_347|hsk3_sent_zh_qa_038,hsk3_sent_aug_seed_320|hsk3_sent_aug_seed_347|hsk3_sent_zh_qa_038
hsk26-v00913,选,选,xuǎn,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0001|hsk3_sent_aug_dense_0123|hsk3_sent_aug_dense_0201,hsk3_sent_aug_dense_0001|hsk3_sent_aug_dense_0123|hsk3_sent_aug_dense_0201
hsk26-v00914,选择,选择,xuǎnzé,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_311|hsk3_sent_aug_seed_347,hsk3_sent_aug_seed_311|hsk3_sent_aug_seed_347
hsk26-v00915,学期,学期,xuéqī,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0123|hsk3_sent_en_zh_034|sent_15cfa6f157ec4af3980288f2f2e4d6b5,hsk3_sent_aug_dense_0123|hsk3_sent_en_zh_034|scard_9f536616fa23493195adb81ff3e1eb48
hsk26-v00916,牙,牙,yá,名,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_055|sent_1065314e69264d65bae1f6d822759adb|sent_fde8a3a133a7422bb380055e6b14acf7,hsk3_sent_zh_en_055|scard_6f7412e8f7194330927d3329981b097a|scard_a8672ffd72194a648f15ad57c6c514ac
hsk26-v00917,牙刷,牙刷,yáshuā,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_zh_en_045|hsk3_sent_zh_en_069,hsk3_sent_zh_en_045|hsk3_sent_zh_en_069
hsk26-v00918,羊,羊,yáng,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0124|hsk3_sent_aug_dense_0287|hsk3_sent_aug_seed_298,hsk3_sent_aug_dense_0124|hsk3_sent_aug_dense_0287|hsk3_sent_aug_seed_298
hsk26-v00919,养,养,yǎng,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0124|hsk3_sent_aug_dense_0287,hsk3_sent_aug_dense_0124|hsk3_sent_aug_dense_0287
hsk26-v00920,要求,要求,yāoqiú,动、名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0017|sent_15cfa6f157ec4af3980288f2f2e4d6b5,hsk3_sent_aug_dense_0017|scard_9f536616fa23493195adb81ff3e1eb48
hsk26-v00921,页,页,yè,量,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_351|hsk3_sent_aug_seed_373|sent_7d21c3d8d48548a1ab9cbaa6c444f92a,hsk3_sent_aug_seed_351|hsk3_sent_aug_seed_373|scard_43a4c4bfd53f45309a7a976cf8dd9f91
hsk26-v00922,一定,一定,yídìng,形、副,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0048|hsk3_sent_aug_dense_0127|hsk3_sent_aug_seed_352,hsk3_sent_aug_dense_0048|hsk3_sent_aug_dense_0127|hsk3_sent_aug_seed_352
hsk26-v00923,一共,一共,yígòng,副,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_351|hsk3_sent_en_zh_042|sent_c99bb95c59ec4134b40aa10bd5257e29,hsk3_sent_aug_seed_351|hsk3_sent_en_zh_042|scard_a11d2fa4e09642ef8823e9e9e946b15d
hsk26-v00924,一块儿,一块儿,yíkuàir,名、副,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0048|hsk3_sent_aug_seed_352,hsk3_sent_aug_dense_0048|hsk3_sent_aug_seed_352
hsk26-v00925,一样,一样,yíyàng,形,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_021|sent_2039a37cfc5c46bb8728fe1b21f36f8b|sent_be173fbed9d8416fb4d3bc08b1579f5e,hsk3_sent_zh_en_021|scard_1261f93239bb4eb6a3083dc72231e052|scard_db48771afef745c387cf2717de89a5c9
hsk26-v00926,以后,以后,yǐhòu,名,24,24,9,15,0,0,0,21,True,True,True,0,,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0025|hsk3_sent_aug_dense_0038|hsk3_sent_aug_dense_0100|hsk3_sent_aug_dense_0139|hsk3_sent_aug_dense_0146|hsk3_sent_aug_dense_0160|hsk3_sent_aug_dense_0168|hsk3_sent_aug_dense_0191|hsk3_sent_aug_dense_0209|hsk3_sent_aug_dense_0252|hsk3_sent_aug_dense_0293|hsk3_sent_aug_seed_249|hsk3_sent_aug_seed_377|hsk3_sent_zh_en_049|sent_09f0bcd435d042aba72e3c90c8a0e54a|sent_1065314e69264d65bae1f6d822759adb|sent_162dcb2633a4487f8ab705a95f67732c|sent_872a3d4014534154a058283c2c164bbb|sent_a8333fcbb6024c5c87e9465ba0ab4dd2|sent_aff100f88e5c4af5919152dfb1dc0e52|sent_bd28843009ff430bab86f410ea934323|sent_e22b67b7462f45e2bfc3ee2bf0dcf1c8|sent_edec6af2350840af95f0fb90ccf19323,hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0025|hsk3_sent_aug_dense_0038|hsk3_sent_aug_dense_0100|hsk3_sent_aug_dense_0139|hsk3_sent_aug_dense_0146|hsk3_sent_aug_dense_0160|hsk3_sent_aug_dense_0168|hsk3_sent_aug_dense_0191|hsk3_sent_aug_dense_0209|hsk3_sent_aug_dense_0252|hsk3_sent_aug_dense_0293|hsk3_sent_aug_seed_249|hsk3_sent_aug_seed_377|hsk3_sent_zh_en_049|scard_070813b417604a74892299cdbce9fa2c|scard_14734cfd4eb34f2f8d3003e81dd3b758|scard_3784780fcab14069a499536dbcb33553|scard_62cbf1b7e7c54cbca34e03b3180c0a8e|scard_6f7412e8f7194330927d3329981b097a|scard_9965db51b7c44a54b5ffe75b0ef4bd7d|scard_9fcfb6e16a8b440b9c0e996d81108a51|scard_c7dc1307873f4127adcda422bd7be5b0|scard_e96af8bc078a4f89a6c18ea7e83f28ec
hsk26-v00927,以前,以前,yǐqián,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_310|hsk3_sent_zh_en_051|sent_48a159db3acf4c709a93d533fd60a55a,hsk3_sent_aug_seed_310|hsk3_sent_zh_en_051|scard_30fab2d4f751413e9febd11d5c89ec05
hsk26-v00928,以上,以上,yǐshàng,名,3,3,3,0,0,0,0,0,True,True,True,0,,sent_2efd94997d084c51b391c495925fab66|sent_3fd58f5ce8044a4d948ac172f0090d35|sent_df05e7d315944cb19e62f775e8888d56,scard_3ae2ee9544b144ca9e1ba33791629314|scard_413719037f904285b58c9872aaeeb66f|scard_bee8695261384b7a9d61eec4382cff81
hsk26-v00929,以外,以外,yǐwài,名,3,3,3,0,0,0,0,0,True,True,True,0,,sent_4d8eaba41b5d4cf9bc834b2e99619397|sent_977d10c65c834b4abb5c9b7312b2e681|sent_c20355c6fedc491eb0ae6ed75af352a0,scard_51e0e5b509264730b87de3a03bb72afd|scard_664ab064edf642f2865fdd981c470a51|scard_98ed6b5edcd544219aca62060b1a3254
hsk26-v00930,以为,以为,yǐwéi,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0079|hsk3_sent_aug_seed_355,hsk3_sent_aug_dense_0079|hsk3_sent_aug_seed_355
hsk26-v00931,以下,以下,yǐxià,名,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0079|sent_2fe475ec637c4006aa459680d43fe017|sent_7d21c3d8d48548a1ab9cbaa6c444f92a,hsk3_sent_aug_dense_0079|scard_1e6a5344a67646dfb26ac003a2dcb33b|scard_43a4c4bfd53f45309a7a976cf8dd9f91
hsk26-v00932,一般,一般,yìbān,形,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0079|hsk3_sent_aug_seed_355|sent_85f51d916658481cba595b777e58d248,hsk3_sent_aug_dense_0079|hsk3_sent_aug_seed_355|scard_306d858072e84580927ab0ccb84bab64
hsk26-v00933,一边,一边,yìbiān,副,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_054|sent_04ec0859b4f74e36b2a46f016747b16d|sent_30813397ab03449d9ff46db324e2736a,hsk3_sent_zh_en_054|scard_34d364dbae0a4f51a90d1751b5875f3f|scard_c7430f96236a48089ce161ed707a91d0
hsk26-v00934,一直,一直,yìzhí,副,4,4,1,3,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0153|hsk3_sent_aug_seed_355|hsk3_sent_en_zh_057|sent_0876713b00d44bb1b72484c822a9ea0e,hsk3_sent_aug_dense_0153|hsk3_sent_aug_seed_355|hsk3_sent_en_zh_057|scard_3169fd81863c453c928bc7cd4de5ae24
hsk26-v00935,音乐,音乐,yīnyuè,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_163|hsk3_sent_aug_seed_339|sent_30813397ab03449d9ff46db324e2736a,hsk3_sent_aug_seed_163|hsk3_sent_aug_seed_339|scard_c7430f96236a48089ce161ed707a91d0
hsk26-v00936,银行,银行,yínháng,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_260|hsk3_sent_aug_seed_357|hsk3_sent_zh_en_034,hsk3_sent_aug_seed_260|hsk3_sent_aug_seed_357|hsk3_sent_zh_en_034
hsk26-v00937,银行卡,银行卡,yínhángkǎ,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_264|hsk3_sent_aug_seed_357|hsk3_sent_zh_en_034,hsk3_sent_aug_seed_264|hsk3_sent_aug_seed_357|hsk3_sent_zh_en_034
hsk26-v00938,饮料,饮料,yǐnliào,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0136|hsk3_sent_en_zh_048,hsk3_sent_aug_dense_0136|hsk3_sent_en_zh_048
hsk26-v00939,应该,应该,yīnggāi,动,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_en_zh_052|sent_6536ea6d0c914299bcc0e7b4ea5270f6|sent_b8e10463fe414a1b86294537f5dbcc10,hsk3_sent_en_zh_052|scard_c8808034189d418aaffcefae92361d7f|scard_e08581e7ecf34e0f84283b4098c778e9
hsk26-v00940,影响,影响,yǐngxiǎng,动、名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0084|hsk3_sent_aug_dense_0305,hsk3_sent_aug_dense_0015|hsk3_sent_aug_dense_0084|hsk3_sent_aug_dense_0305
hsk26-v00941,用,用,yòng,动,5,5,2,3,0,0,0,2,True,True,True,0,,hsk3_sent_aug_dense_0014|hsk3_sent_aug_seed_308|hsk3_sent_zh_qa_046|sent_4fced110a03c42a2a338bdd9bb46a54f|sent_bf0fae8b572e43d68876f7e39b7908f2,hsk3_sent_aug_dense_0014|hsk3_sent_aug_seed_308|hsk3_sent_zh_qa_046|scard_015412b1b537475792f1ab0010aa0a30|scard_32a9c3e803ae4eb18faaea2bcad12878
hsk26-v00942,邮件,邮件,yóujiàn,名,4,4,2,2,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0218|hsk3_sent_zh_en_017|sent_81f7abbb3db54e88807de545df81c217|sent_ae6317bd53f243d382da89776ed7a320,hsk3_sent_aug_dense_0218|hsk3_sent_zh_en_017|scard_08df05f1fded429abebec085ca2e8540|scard_ed385d697e2f4add9f40fc8bccba5912
hsk26-v00943,游客,游客,yóukè,名,4,4,0,4,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0022|hsk3_sent_aug_dense_0173|hsk3_sent_aug_dense_0260|hsk3_sent_aug_seed_362,hsk3_sent_aug_dense_0022|hsk3_sent_aug_dense_0173|hsk3_sent_aug_dense_0260|hsk3_sent_aug_seed_362
hsk26-v00944,游戏,游戏,yóuxì,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0121|hsk3_sent_aug_dense_0286,hsk3_sent_aug_dense_0121|hsk3_sent_aug_dense_0286
hsk26-v00945,邮箱,邮箱,yóuxiāng,名,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_061|sent_a3699d352816419b96690cae0c22cebb|sent_bd28843009ff430bab86f410ea934323,hsk3_sent_zh_en_061|scard_3784780fcab14069a499536dbcb33553|scard_ba43d849dcf84666933d52c422d0fb94
hsk26-v00946,有关,有关,yǒuguān,动、介,2,2,2,0,0,0,1,0,True,True,False,0,,sent_21c1b976d39046d9b6b10ecc64cb798f|sent_746cf02c4251406abc44fb938c139274,scard_9427a2ad03db47e8a71e0b71f14d21b5|scard_ef4c05a1c99d4b658951f28a501114d8
hsk26-v00947,有名,有名,yǒumíng,形,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0119|sent_b436bda57c704dcabe15aa9c5d7b07ac,hsk3_sent_aug_dense_0119|scard_2fd281620c234776885848599a285f1a
hsk26-v00948,有用,有用,yǒuyòng,形,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0213|hsk3_sent_aug_dense_0272|hsk3_sent_zh_qa_046,hsk3_sent_aug_dense_0213|hsk3_sent_aug_dense_0272|hsk3_sent_zh_qa_046
hsk26-v00949,又,又,yòu,副,6,6,3,3,0,0,0,3,True,True,True,0,,hsk3_sent_aug_dense_0012|hsk3_sent_aug_dense_0125|hsk3_sent_aug_seed_361|sent_4911377669b842638cc5a904773faa70|sent_7d3604e5b8b844eeacd67faf4fcd27ac|sent_a8333fcbb6024c5c87e9465ba0ab4dd2,hsk3_sent_aug_dense_0012|hsk3_sent_aug_dense_0125|hsk3_sent_aug_seed_361|scard_08c225f168e745979153c7dafc62aeff|scard_2f2df3249b8648ddbb533646dcbca4f1|scard_e96af8bc078a4f89a6c18ea7e83f28ec
hsk26-v00950,羽毛球,羽毛球,yǔmáoqiú,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_361|hsk3_sent_en_zh_067,hsk3_sent_aug_seed_361|hsk3_sent_en_zh_067
hsk26-v00951,语言,语言,yǔyán,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_336|hsk3_sent_en_zh_047,hsk3_sent_aug_seed_336|hsk3_sent_en_zh_047
hsk26-v00952,雨衣,雨衣,yǔyī,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_346|hsk3_sent_zh_en_045,hsk3_sent_aug_seed_346|hsk3_sent_zh_en_045
hsk26-v00953,遇到,遇到,yùdào,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0125|hsk3_sent_aug_seed_362,hsk3_sent_aug_dense_0125|hsk3_sent_aug_seed_362
hsk26-v00954,遇见,遇见,yùjiàn,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_362|hsk3_sent_en_zh_049,hsk3_sent_aug_seed_362|hsk3_sent_en_zh_049
hsk26-v00955,园,园,yuán,名,9,9,0,9,0,0,0,6,True,True,True,0,,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0181|hsk3_sent_aug_dense_0191|hsk3_sent_aug_seed_200|hsk3_sent_aug_seed_209|hsk3_sent_aug_seed_242|hsk3_sent_aug_seed_265|hsk3_sent_aug_seed_363|hsk3_sent_en_zh_026,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0181|hsk3_sent_aug_dense_0191|hsk3_sent_aug_seed_200|hsk3_sent_aug_seed_209|hsk3_sent_aug_seed_242|hsk3_sent_aug_seed_265|hsk3_sent_aug_seed_363|hsk3_sent_en_zh_026
hsk26-v00956,员,员,yuán,后缀,4,4,1,3,0,0,0,1,True,True,True,0,,hsk3_sent_aug_seed_363|hsk3_sent_zh_en_015|hsk3_sent_zh_en_050|sent_b42fd37e254c45fea3df30a92f787823,hsk3_sent_aug_seed_363|hsk3_sent_zh_en_015|hsk3_sent_zh_en_050|scard_d89a18374e7c4adf88bfcd191c6bcf17
hsk26-v00957,愿意,愿意,yuànyì,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_364|hsk3_sent_en_zh_046,hsk3_sent_aug_seed_364|hsk3_sent_en_zh_046
hsk26-v00958,越,越,yuè,副,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_364|sent_7f7f0317c5fd4244a00bae524ee61a53|sent_87701b1c388b46b2a7ccb3363e065bdc,hsk3_sent_aug_seed_364|scard_18453cf2cf0140d1beca634bf1eab9a1|scard_4d603e5b8d264b1bb6f2e79f541cf891
hsk26-v00959,月亮,月亮,yuèliang,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122|hsk3_sent_aug_seed_322,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0122|hsk3_sent_aug_seed_322
hsk26-v00960,运动会,运动会,yùndònghuì,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0046|hsk3_sent_zh_en_050,hsk3_sent_aug_dense_0046|hsk3_sent_zh_en_050
hsk26-v00961,运动员,运动员,yùndòngyuán,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_363|hsk3_sent_zh_en_050,hsk3_sent_aug_seed_363|hsk3_sent_zh_en_050
hsk26-v00962,咱们,咱们,zánmen,代,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0046|hsk3_sent_aug_dense_0185|sent_bdef322cd03c4c6db5dafa4f56b7ddb8,hsk3_sent_aug_dense_0046|hsk3_sent_aug_dense_0185|scard_5f73529592784506beb86fa1d9d226fd
hsk26-v00963,脏,脏,zāng,形,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0099|hsk3_sent_aug_seed_366|sent_773de53b2eba4b79917a7b9fb72c8557,hsk3_sent_aug_dense_0099|hsk3_sent_aug_seed_366|scard_ee768e97e9c5484b979632336bc300d0
hsk26-v00964,怎么办,怎么办,zěnmebàn,,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0046|hsk3_sent_aug_dense_0179,hsk3_sent_aug_dense_0046|hsk3_sent_aug_dense_0179
hsk26-v00965,怎样,怎样,zěnyàng,代,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0067|sent_9c488235c9e644538006cef23e815817|sent_b8e10463fe414a1b86294537f5dbcc10,hsk3_sent_aug_dense_0067|scard_ba495caa83114302a5769da4f27f03f5|scard_e08581e7ecf34e0f84283b4098c778e9
hsk26-v00966,站2,站,zhàn,动,3,3,3,0,0,0,0,0,True,True,True,0,,sent_2a5f6672d0d64ba98bb6d5ffb9cd69a7|sent_97cc3a50d7dc429aa0121681b3673acf|sent_bcd736c46ae64a8a86ffb3accb789288,scard_2fe314e7a3f6401c88ca5a935c0e9c74|scard_68d426f0e5e24a9eb32a29d1412eaf16|scard_f8d58ec6ba2f4d83998ccbfa58153e4e
hsk26-v00967,张,张,zhāng,动、量,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_034|sent_9a4e16aaed3844d08f0d195107c266c3|sent_e1cbeb9cd8ef4db0b61f7d1c3521f92f,hsk3_sent_zh_en_034|scard_11c1fd227558416bae7802a0f1261df1|scard_c983050ffdde4f04b1bc8d8f12acddbb
